id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,5.573638920333357e-17,1.1322428319351582e-14,1.35050402034423e-21,3.56499954759329e-17,8.112367114870844e-13,1.6982162204248752e-11,2.1746259730431133e-22,1.3263568152685656e-18,1.5838912271808253e-17,1.7452326042666222e-11,1.87354118330596e-10,1.2871277682558898e-20,1.3490246411643973e-16,2.4314258098458023e-16,1.539764274199537e-13,9.56591153267487e-16,1.1398361143832858e-09,5.144565102423222e-22,1.0259397523624462e-15,2.538745771414129e-19,1.0129604403538717e-12,3.7173226736381126e-13,8.550987337912347e-15,1.9495048511341104e-18,1.5149599661407028e-19,2.5859214959909936e-15,8.197362927342411e-11,1.778462007441753e-16,3.671588386965648e-18,3.859011433379056e-16,5.0785124037459014e-26,8.769855064372223e-09,3.5338734976492203e-12,9.561982317052298e-10,4.828621847832491e-19,3.294874789672164e-12,1.342812051542981e-16,3.777058520019605e-24,2.5539601900340103e-13,5.397127263010972e-18,2.116074318520458e-22,7.193848110525342e-14,3.180360165709438e-16,1.7955465012127186e-22,3.0570077719227484e-11,2.628925363686178e-18,3.7178870115894824e-07,3.473244150404933e-20,5.627427580435536e-19,2.610750572773859e-15,7.728647836290233e-16,0.9999972581863403,5.267511586235039e-21,2.5009113703566843e-12,5.028415292658572e-13,1.3583864033606119e-09,6.406404295944412e-09,3.0531653230812796e-20,1.6744332796575374e-20,2.388603529801769e-16,3.1670667776956696e-16,3.5444866595420567e-15,4.558679970750217e-16,1.7565166807975946e-15,5.687068096449366e-07,3.4231929899215807e-13,9.56917596377227e-13,1.6191108177840734e-23,2.823128387718571e-17,1.2700638658618819e-17,9.313458789050543e-17,2.1313636495052818e-20,2.4724411754051268e-11,1.8196672928523825e-21,1.3617835747936624e-07,1.6966073701496498e-07,9.81794219776274e-22,2.021037781574364e-10,1.3311972679730388e-07,3.460336901674838e-20,3.1996664432570876e-12,9.394869404752236e-21,1.0752878635126964e-20,1.315456984229968e-06,4.7111111456388244e-08,7.034039693898796e-22,1.386960886291108e-23,9.791563225517566e-24,1.6723941342888793e-08,6.587683765934002e-22,3.4659793074282153e-19,1.7169278219747626e-14,5.8461804565088596e-18,2.358419923654924e-14,1.3635972877769213e-19,8.733770988004657e-19,2.4888203416871952e-23,1.9507411241903583e-09,9.632294563542373e-17
7,6.606192067719948e-16,8.773744085787782e-16,2.036227957080694e-12,1.972292107410567e-09,7.665881437584158e-18,4.9077559914232835e-14,3.15949870433041e-11,4.913220433900081e-16,5.4742369569951043e-17,5.760151604851813e-17,2.291271426714163e-19,9.125494645541361e-20,1.3504858259379702e-15,2.8099735690010176e-17,2.6188027409400605e-18,1.0417483517735269e-16,2.879176346907332e-19,6.291427340036904e-14,1.6232810509627176e-18,3.767692380307608e-09,6.250552558641506e-19,1.4386474106032517e-17,3.79355110180534e-20,7.415554250349073e-19,9.959333984477258e-17,7.158264683898129e-18,7.480897954055543e-13,4.066535302937879e-12,1.0844778304246377e-18,1.6621177235593592e-19,1.350969508220632e-16,1.2092251672364811e-14,6.123676869404515e-14,6.535920564190409e-19,7.582250155697707e-15,1.0149547313497564e-20,5.4412524264080275e-08,1.0413640741011813e-14,1.3586702292747721e-12,7.964680347541386e-13,9.067564407660988e-12,2.744833249579415e-10,6.1347537293199306e-12,5.369410970533506e-13,2.40378341900775e-16,4.781021356592419e-09,1.4139503566024384e-19,3.885758914634607e-08,8.802381973272919e-14,3.1532670372737817e-19,0.9999997615814209,4.3165579850577395e-17,4.1625985766472785e-15,1.1135729075826493e-16,4.797175331939466e-15,2.0986870227779342e-11,1.9007141403700682e-17,4.19223726913498e-12,2.5349050858380906e-08,8.658136599164201e-13,4.940237455230978e-12,4.842161781163734e-16,8.599966872503539e-18,5.61423260311833e-12,5.071109327414529e-19,8.510484789943268e-17,2.021525192322418e-17,3.3661692834860814e-15,6.1370830292672984e-12,2.2683208200646732e-08,2.0383481185862958e-21,5.9104623162715805e-18,1.2934591210058376e-15,3.023853027777424e-17,1.2964191108371021e-21,6.546856615671396e-17,1.072312993954938e-08,6.392031963105315e-16,7.610728012189327e-17,5.5080851717789064e-14,1.4966089619764672e-15,4.254813081722153e-12,1.876770205910816e-08,5.741070813192195e-12,9.477864049145523e-10,3.533446452097522e-11,3.593401617929537e-13,6.090439796935243e-08,7.25510744864884e-20,3.2014050698608854e-14,4.938062745572748e-15,3.1955313860625994e-17,8.431979311393514e-20,5.534039110411788e-23,3.2933850091509953e-10,1.2412449269371545e-13,1.839067093056812e-11,2.3096409677891306e-17,8.420368758808514e-14
9,2.3144169913891233e-10,0.9999715089797974,4.422210278629164e-14,2.4035687490951804e-16,2.7782902179751545e-05,1.2318321362947415e-10,8.748606223143995e-14,5.983345374716009e-09,2.304749102677306e-07,3.600402465053776e-08,1.1361525435737985e-11,1.7661908202626364e-07,5.111848010858067e-12,3.242329798744392e-12,1.209989469730388e-10,2.2696984916525942e-11,8.772595094796998e-08,2.3820828054760095e-15,5.270412470163854e-13,4.1888939539269643e-10,4.624330866148663e-12,1.9920756328685972e-14,7.511112093415759e-20,1.7116634010345028e-16,5.839126971620334e-16,1.5632827877250927e-13,2.3218873934638395e-08,1.5108531436463477e-18,1.1222535394541278e-16,2.539023346344332e-16,6.100845858640928e-16,1.9496488219197252e-17,7.301454579833333e-11,8.754106814445883e-12,2.5523804867188733e-20,2.5285051830081784e-10,3.0348611473692794e-17,2.0696381010354946e-14,5.066236406425979e-16,1.0139932377908542e-13,3.995421377913592e-15,2.769752743131404e-13,8.737591660807785e-16,8.239664368468304e-18,5.797586260895826e-13,6.475289610817798e-17,1.1056394117102083e-15,4.215915539850651e-13,1.072696931281314e-10,3.660801176086359e-11,1.911677526034397e-16,1.2217602172404844e-15,2.699964317943418e-15,6.495813544178664e-13,6.907111601422988e-13,4.041945668393159e-16,6.594942647542013e-11,1.6710581079689216e-14,8.474253617368955e-17,2.0313493319075795e-15,2.6671361584682148e-14,1.7170118847008217e-17,9.976363370123569e-15,9.585547281051529e-14,3.44135525631728e-10,1.5088986646521335e-13,3.93044844514503e-15,1.599003155227679e-17,3.4105106112418968e-15,2.0045608561594782e-15,3.0109480176048614e-15,1.3731361222222606e-14,3.3810150181943707e-15,8.046182470300423e-11,9.04208485863478e-10,3.6252320589902354e-11,5.735632250960067e-16,1.0297569275150714e-13,2.0187577304264792e-11,1.470667737551302e-17,4.269970835246717e-11,2.993298762659838e-16,7.781935737793185e-16,2.2850604329723023e-13,9.197584360798317e-11,1.4700446415716328e-10,4.502224166024534e-16,1.5183123177773747e-14,1.959278144456414e-13,9.903841635683364e-12,2.6225288173683362e-17,3.110793523816713e-12,3.81686354614455e-13,2.966787514442626e-13,2.221877196117994e-13,4.194128724877011e-11,1.863805010565707e-18,4.606379297097951e-13,1.7031163679348538e-07
12,6.436324455176556e-13,8.655565761728212e-05,1.6968772307418556e-13,1.1990317186393387e-14,1.7829829409773956e-12,1.3477829438032817e-15,7.269487696248689e-07,3.4900773382418038e-09,1.7740582336500665e-08,4.1087369617720526e-11,1.5935487262685044e-17,5.531829216920414e-08,3.3979034697040333e-08,6.379091814778803e-07,1.5093463145987585e-09,1.69873696272832e-12,7.648271821134088e-16,2.4543790004827315e-06,1.3901995744749189e-16,0.9995452761650085,1.0792058300615123e-13,2.540290531208072e-19,2.1814975800919576e-18,1.0997875993944989e-18,4.944261332680755e-15,7.408088945320782e-18,4.1873721157159594e-10,1.6375797157108245e-17,5.3387726305509855e-20,4.9286640282853445e-17,7.255508890360255e-15,7.697050533643345e-19,4.0387035079095246e-13,2.0715949165502415e-14,1.5635292005882036e-20,2.547232683790002e-16,4.2013378886984754e-11,1.5295392730152457e-10,5.05589307534882e-16,9.416500843392397e-18,3.215381249015853e-13,1.6229316202043265e-07,7.308363719799144e-17,3.2269530658577327e-15,6.096068203183258e-13,2.9453228050924096e-11,1.4911917842689982e-18,0.0002656168944668025,6.357619497521227e-08,4.073652917405525e-15,2.8069969959521046e-11,4.8237360021468705e-18,9.325405031512801e-13,1.2743193104197952e-14,4.076402439291872e-16,8.282534988947335e-17,7.200879209259513e-17,7.003492230595043e-10,1.1139882349908703e-09,1.0745919060725466e-14,9.800866715425904e-13,5.924492436833822e-20,4.882036181569349e-12,5.316996409127084e-12,8.982588529262803e-16,8.374646936755263e-15,1.651367989341471e-17,1.8839121343657006e-13,9.321340933550557e-15,3.5866149019649334e-16,3.645304226693408e-17,1.2234869997825807e-15,2.829699841376937e-17,3.7859000873510795e-13,1.277657827253927e-15,1.9388234761560192e-16,2.2634556718064552e-13,2.9319842181300265e-14,3.470757820142785e-14,3.849676827316628e-11,3.735733855592116e-08,1.806171721517244e-13,4.611520409980585e-08,2.2828481523206635e-14,4.843092506895408e-12,7.040106311251293e-07,7.507350318659844e-13,1.8029529258445365e-10,1.5380528481000767e-17,7.668861656817683e-10,5.521545153306298e-18,9.907822479116035e-11,4.430783946121272e-14,3.333171262141218e-17,5.876066779819666e-07,9.600364865036681e-05,1.0750798817534598e-14,2.4951388340448827e-14,1.0811936590471305e-06
13,6.440537664818835e-13,8.677422114189426e-10,1.359087835119406e-18,6.687773347067128e-19,2.2111309311290128e-11,1.6055334814659892e-16,2.8824916086835073e-13,1.7386061394817492e-13,2.399279139808641e-07,1.342163463702306e-10,9.946816319824497e-14,2.2469123450719053e-06,3.5235311196535335e-11,7.068702290169426e-10,0.9999954700469971,1.007316229533579e-14,3.49351623185612e-08,1.8170562981773691e-13,3.0683862568825493e-12,1.359099193864316e-13,4.926534874494237e-12,2.7484285603720203e-19,1.5024191315385989e-16,5.368099414440258e-20,7.942671992116832e-15,2.407459541998834e-18,3.2649645209659184e-09,4.362688069381505e-19,6.685011985537879e-21,1.2129960033176008e-19,2.0007776155538156e-19,2.2052074521928257e-20,2.8623555257534894e-18,8.929061340952251e-15,1.5509223753343657e-22,4.2365989189052655e-12,9.935347731946691e-17,9.600692293675907e-17,3.24654526879997e-17,7.550210190628885e-22,4.2886369997893796e-17,6.392157175750743e-14,1.8142458024836937e-19,6.739208533569987e-16,2.5037822970518445e-14,4.358362948753618e-19,1.1820097286494485e-16,7.504735548280461e-12,6.3023573027010116e-09,1.4954038007886084e-08,3.4449616820390086e-19,2.2085616476047432e-17,3.0397320500371347e-16,7.346558664146283e-14,2.2537629321777034e-17,6.08264730200243e-19,5.6002352413634174e-14,1.4316960838438655e-14,3.6281735147307816e-16,1.836832106628231e-16,3.5465070978190542e-16,4.791401822194902e-19,1.619035987091358e-13,1.6860953822375735e-13,5.210337369887519e-13,1.0313796593387869e-17,3.465104253737711e-17,5.231644818386064e-18,9.785746203825096e-19,8.632596459331765e-19,5.473840307347773e-16,3.717807312009214e-12,1.604914187884983e-17,2.853721423122339e-14,8.475016521902745e-11,2.1397338382470737e-13,4.478502412766636e-17,1.2605872292195675e-12,2.282930268437955e-11,7.491534726991784e-16,3.22410098618775e-10,1.1409402484593183e-18,3.3467203482259386e-14,6.281879584655453e-14,7.901499414616694e-14,8.445452961915092e-15,6.33664752270901e-17,1.1411187126764766e-18,1.092055946675741e-14,6.423267733673965e-12,3.75591128200688e-19,2.6059381319498698e-09,8.257878023965395e-14,6.556945958413607e-11,1.7492143801131621e-12,1.8813030919773155e-06,8.071616009583256e-18,8.824644140426052e-12,2.5803434909599243e-12
16,1.0657263516122839e-07,9.144146377593199e-12,9.624614882852711e-09,0.9982967972755432,7.000259746869908e-13,3.7070735749763356e-14,1.048611579790304e-07,2.6358911497936788e-08,2.0834142744341477e-10,9.300970638202039e-14,4.041445400559951e-09,3.5378980561134865e-12,3.050314205665927e-07,2.9330669837346335e-11,2.2774260775848543e-12,5.785536980051909e-13,1.2000773638720652e-13,6.821761417086236e-06,7.344400199116308e-09,2.634788188515813e-06,2.1655301250117498e-12,2.5153560874804914e-13,4.440917509489044e-14,3.8568645754346806e-14,1.7347527858646572e-09,1.175669561703785e-10,8.921400285188952e-10,4.19478229929382e-09,6.68043365851384e-13,4.915794672905906e-15,3.636499812387228e-08,3.62025354139206e-10,6.56772840557096e-08,1.6757362641603435e-12,8.228970282964099e-11,2.479733811951851e-13,2.156207479231398e-08,8.400757312010398e-10,1.1122939591948211e-12,2.7276788466812363e-11,1.0495400459831217e-07,3.266167993842828e-07,5.205853970124963e-09,7.142373942770064e-05,5.352118392920602e-08,4.843206170335179e-06,3.0625063032405087e-13,3.1370134934149974e-07,2.2597148596759098e-09,2.1872936795119813e-09,1.1783766240114346e-05,1.2646509544873147e-13,7.404707957903156e-07,4.687205831799268e-11,3.73891618620642e-13,9.282340868166372e-11,6.425928718170951e-14,1.1569353830509499e-07,0.0006489505176432431,6.584095681855251e-12,2.2663409254164435e-05,1.0608320862373621e-12,6.357628024034057e-08,9.8551403149294e-11,4.843355534342453e-13,6.501121418978073e-09,9.159070203657027e-12,2.9014468605481625e-10,2.3270968085853383e-07,3.702783146763977e-07,1.1146203114675325e-14,3.763841321946515e-11,3.013830775656229e-13,5.1868372707986055e-08,5.281387645468018e-15,9.108531637269657e-12,5.316305262681453e-08,1.6897749475705548e-12,1.699029168766332e-14,6.619416836883829e-08,4.168485489512014e-13,1.286993210669607e-05,9.598112171715911e-08,3.7776376471398976e-10,1.8294633585824727e-09,2.985075298056472e-05,0.0008598287822678685,3.074582366480172e-08,1.8213673231843967e-14,5.835869160364382e-06,1.9965912656516593e-07,4.996095412934665e-07,2.380827202053126e-10,1.1987877053878937e-12,2.0307485101511702e-05,6.303317690026233e-08,2.0470034201025555e-07,1.1815710632134824e-09,1.0780220236483729e-06
19,2.2921864406555414e-09,2.4716936396912415e-13,5.6952408067356686e-11,0.9999991655349731,1.1064464223507048e-15,3.3660112589018593e-16,2.2878600056119858e-11,1.419678068680097e-12,1.27140905767896e-13,2.5978886951071576e-16,4.406157036451752e-11,7.606170048490813e-16,1.54923931461326e-08,2.604707416211673e-15,2.20891607795361e-16,5.235342828576156e-16,3.4119567082410967e-16,1.6903667701684277e-11,4.458464847312271e-13,2.6359567861788946e-09,3.0049872095858077e-13,5.3795710460325264e-15,6.861484687823291e-18,4.387513776230555e-15,2.123208726889647e-12,7.84616132915722e-13,8.789122858329779e-14,8.06366082304992e-14,1.0147171799102135e-14,1.8453228178310672e-16,1.9099569148472995e-11,1.115094735298916e-11,2.9917197608142487e-09,3.990063894522208e-15,4.2709779669077713e-14,7.46819023426766e-17,1.884776536231758e-11,4.685704515366984e-12,4.462225131496994e-13,2.672729225439152e-11,6.935540466587731e-13,3.793975356103374e-09,8.888555039568424e-14,4.068693992831385e-10,3.2862135321970465e-12,2.7680721714773426e-08,2.9729787069530033e-15,4.544827014729691e-11,4.997514988641649e-12,3.808117490507017e-14,2.9287471647876373e-07,1.2296305297490161e-15,7.394312939723591e-10,6.797984484357977e-13,1.2129719158347069e-13,2.1249042803095364e-10,1.0677675098472845e-15,7.901759758663363e-13,1.2550143146938808e-08,1.1395462888195637e-14,1.9260242822838336e-07,1.480148464833356e-15,6.428202696702467e-13,2.7420247977305145e-15,1.1821412887480249e-14,2.4375592655445644e-09,3.2408917870981903e-16,3.1259649274466283e-15,3.4587213093573155e-08,1.5416157239656059e-09,1.3623326371877832e-17,4.2408762794348374e-15,3.0884015043951827e-16,2.938815030629864e-14,1.8333449116890544e-17,2.6521939890588805e-14,1.4555490146506145e-10,1.2992641554307265e-15,8.981004312953641e-18,1.314899300552952e-09,1.7310621760623004e-16,2.598251391816575e-08,3.709278977720443e-12,3.0542948270366466e-13,2.474962179643825e-10,1.6571316052704788e-07,5.050494689129437e-09,2.2142970790284267e-10,4.591705222880846e-18,1.85433612909236e-10,9.879818491098646e-11,4.651025051205515e-11,4.645273017156795e-14,1.6550276282773077e-15,9.487381191775057e-08,3.5908301614269444e-13,6.408380492928245e-10,8.50254654009841e-13,4.524775576442153e-08
23,1.182024313498009e-14,2.5716371306744312e-12,1.2411007332957524e-08,2.4007094923117478e-11,2.1850622006214238e-11,6.757089067832567e-06,1.2834519225179974e-07,1.9694200697334407e-12,1.9186789150879438e-16,1.7064272087377597e-12,1.5673852351040236e-15,4.340313178308186e-11,7.134361050167143e-16,1.322311265474982e-13,1.874161245660422e-16,8.261152834165841e-05,3.39751118998294e-18,6.443569365143648e-14,9.660421074197956e-11,1.0767157998525789e-10,5.117795510295453e-12,6.495731175171215e-10,1.1866105875668609e-09,4.087709015720975e-08,2.81714562788693e-07,4.212094673050615e-09,1.7405785912247024e-15,7.135484152327731e-14,0.9996293783187866,2.0345996745163575e-05,0.0002578629646450281,2.628300680394824e-13,2.865722992240194e-09,4.820096544122521e-10,4.486161997441229e-10,1.8059242989920676e-09,7.667652320367258e-13,8.297548248492603e-08,4.27591712037767e-11,1.2614334021776585e-09,2.988991907172493e-14,8.540099055284554e-19,9.443663628871946e-10,2.2364603658592275e-12,2.26452157806728e-14,1.259632589206694e-13,4.499433086584213e-15,4.20181576164802e-13,7.263454165284619e-16,3.6830064043295255e-15,6.684032667625406e-13,7.34300424284906e-13,1.3334070514403606e-09,1.4228437763934287e-13,5.162707934769362e-12,3.323121120502037e-07,2.694087834764769e-11,9.43581046630726e-11,9.686706901282805e-16,2.7550305786716578e-12,7.628045972651876e-10,4.98416818928149e-09,3.3143411626301855e-11,1.9629782174734878e-11,1.0577361035657429e-11,8.981140137143129e-11,1.5486742999115677e-09,4.1598255506869464e-08,3.2887131906633726e-10,1.5085847735463176e-06,4.273202591775771e-07,3.0939537043472853e-10,1.2704737262225763e-09,9.232903863676256e-08,2.9655586983350557e-16,7.800408404054146e-14,5.425369897262e-13,4.1027118226170944e-13,1.8918765479995076e-14,2.6954989351679615e-09,1.956115092127675e-08,1.0161841368372393e-09,2.566371933216717e-14,8.93300957327764e-16,2.4350546535753526e-13,1.7105247611132884e-14,3.333042175590606e-11,1.5315027468432163e-08,9.277135266591574e-13,7.561255766473651e-13,9.143904166827865e-13,7.908085942814544e-15,7.984180157294407e-12,9.342106081777768e-13,8.907580453060984e-18,1.2626133839101678e-16,1.6611802211574656e-10,1.005661465967823e-14,1.2264659510208276e-08
24,1.9941666373757272e-10,1.2901438251056163e-10,3.6128079559027623e-14,7.482126355116969e-13,1.784431283291532e-11,2.1397385252530654e-10,6.1345823338971196e-15,3.12425222682728e-14,3.5588281210863215e-09,5.687980468571663e-12,1.0898271217765765e-12,2.0957848355059985e-17,1.4564721363642327e-14,2.3448243672251345e-16,1.09518132884452e-14,1.1311505117989062e-12,1.026842966211916e-08,4.967895351854163e-16,5.353836848371071e-17,5.968071089407223e-13,5.088849914375304e-12,2.0413815901348595e-15,2.7690674921370426e-19,1.8968485466965956e-15,8.763100124188797e-18,3.8228463029048494e-16,9.435942305291434e-11,2.5572182175623293e-13,8.537625785253021e-20,1.7043764030590536e-15,1.4348864271531262e-19,4.577808354611079e-09,5.331752817028246e-10,9.661048870623912e-12,1.0899632670762546e-14,1.4094838941757187e-15,1.874571331494934e-11,4.834443934585708e-14,9.624596258861473e-12,4.301416514640444e-11,8.956089315266189e-14,6.486385040194165e-11,8.645679658303429e-13,5.703650205930766e-18,3.0934452048547723e-12,1.196930748958991e-10,4.722800545214618e-16,7.480271285199847e-13,1.2443581033611635e-16,1.1023775937094504e-15,2.1835250621493607e-12,3.6907674139108337e-10,3.808955376160185e-18,3.8951939181025136e-18,9.240527722338687e-14,8.901274899456024e-13,1.4564296364861042e-15,7.497119109333913e-15,5.611975294195215e-12,2.343599625476145e-08,1.4226060650671113e-13,3.4072529225267567e-15,4.173853116652336e-17,3.376460352630395e-14,1.5034359174270762e-11,6.094283606407347e-13,1.7174286513806504e-16,1.3810760535598672e-18,3.6774427253361e-11,8.840908040375073e-12,6.461359889302405e-17,1.6869569587405321e-15,1.5292713276271463e-11,1.6340047238214316e-18,2.343326921394606e-12,5.772482643794097e-13,6.707161274944681e-14,1.132564636692479e-12,1.0551988172124993e-09,1.3108747536760964e-15,5.478923352064246e-15,2.474892883133021e-14,1.3926896745217188e-13,5.429261207279268e-11,1.0,4.974718011661883e-14,3.239948521509435e-20,5.411166221998059e-16,1.5695760858220969e-15,3.5358299404694704e-13,3.4858868450202835e-14,8.092471780542004e-16,4.123102608222003e-17,3.2910757098961494e-17,1.1674039512854506e-09,2.484993005640035e-13,1.7560831405493045e-18,3.052088746666182e-14,1.7654415228556783e-16
28,1.424663622628941e-07,2.8928125672678107e-08,2.2361488542462817e-14,3.786462896698817e-12,1.0106776526797034e-10,1.780983968632864e-15,3.7252732149051226e-11,1.5928142715893046e-07,0.9999984502792358,2.8943464378677897e-12,1.2934366910855033e-09,1.5654466611891849e-09,1.4742676057721837e-07,1.7213591663178818e-11,2.5826742966472693e-09,8.842622814531076e-14,3.426148531548989e-10,2.9274227486553173e-10,6.309733416092964e-14,6.532713814344504e-10,1.0928171562119005e-11,5.290096605793934e-19,5.565987835709365e-20,6.589385383082774e-19,2.0704813805680014e-16,2.4152041032019228e-17,4.648075327406964e-12,1.078239441039916e-18,1.935603602726365e-20,1.0046386678937492e-18,5.053941723196583e-16,1.6073522200224218e-16,1.6811575742625706e-10,6.420751517272061e-12,8.978317242583157e-20,9.559335744854791e-13,9.704109060835247e-18,2.3324595835490236e-13,1.0984241989498583e-18,6.145434467077782e-17,3.9104991251712965e-15,3.7180470507935937e-11,1.5188351594519792e-16,2.327291016827542e-17,1.1474102223907323e-10,2.0559319221027939e-13,7.073489556808305e-16,2.041732017829534e-12,3.098703585391327e-11,1.1005193978341765e-10,3.5393007003224923e-16,1.0758364813604494e-17,3.986959349363932e-14,5.220068219910848e-14,3.2827611021370032e-15,4.0929314931641516e-16,1.3854506048467988e-15,3.711112228068844e-14,5.053641424605793e-13,7.805130782141678e-15,4.320084193805071e-14,5.033481915325257e-19,1.2323398493341037e-14,6.584043744336024e-16,3.776322570619994e-12,5.379357983364974e-13,8.196780016791105e-18,3.23645085291274e-18,1.181717348757924e-13,1.097170162204673e-14,9.605154436772263e-17,1.6036546141582134e-14,1.8749451481833262e-17,1.664417301899812e-13,4.5973424719902845e-12,6.743607408599139e-14,1.4968523780696844e-15,4.971337481993567e-16,2.321921951584094e-13,9.487208407589552e-16,6.188851514599136e-13,9.0680447092234e-14,8.149317267010237e-13,3.4990462133635547e-13,6.2669784917090965e-09,4.542310624855439e-11,5.0172190756364934e-14,4.652091822964605e-16,8.190814555649495e-17,5.91942761474229e-09,7.0316584111916776e-15,1.38240530134226e-10,2.3188426005738005e-12,1.5624390670154753e-10,1.1698535899995477e-06,1.4788530122711308e-10,2.4761574088592457e-19,4.783639237222574e-14,6.755590531426492e-11
