id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,3.80935653030226e-14,7.830001363538959e-15,9.365140582004694e-22,5.1451328932512866e-17,5.205713247621868e-13,6.673265239010018e-12,6.742141973869807e-21,6.082130831107467e-19,9.830457259808026e-17,3.3647397368330445e-11,5.324372887027806e-11,7.870224478419987e-21,1.5001947766969948e-17,3.104382104434115e-15,1.2636650623468193e-12,4.2585735505600584e-16,2.719917902016533e-10,1.5368395042366154e-22,6.103041113930327e-14,1.378283621058859e-19,2.042814702118978e-12,7.053476455253643e-14,4.6726725001213984e-15,1.1336463766129788e-18,1.8442639025699075e-18,1.1609879326155933e-15,1.6589429829849678e-10,3.00078759270475e-16,6.637751357281786e-18,3.011002942397535e-17,1.4585436631096277e-25,2.8127375983899583e-09,1.1872216751362963e-11,1.5025346522534733e-09,7.746264678162953e-19,1.2810341329383412e-11,1.342219393177699e-16,3.169152887457085e-21,9.037476476003118e-15,1.6459132295100513e-18,1.6761532741099579e-21,3.3902917907953356e-13,7.039706706498251e-16,9.107666479960143e-22,1.6820024106162235e-12,4.1552566075570416e-18,1.3262693698834482e-07,1.5066782847388166e-21,1.650584111633985e-19,9.958456246585666e-15,1.2563564574079186e-16,0.9999983310699463,1.853740833299745e-21,1.1317789153780788e-12,1.1097844648463862e-12,4.787090168711927e-10,1.4200096654093386e-09,2.100260042886154e-20,2.5107962836344356e-21,2.0579217348447922e-16,2.303962703756199e-16,5.942769605409015e-15,7.659707030619817e-17,1.9212331164706096e-16,6.93515346483764e-07,1.4565045133516086e-12,3.513169301912894e-13,2.4944417960522364e-22,6.244639230558002e-17,1.0016542622822038e-17,4.908399228243428e-16,7.955105810847572e-20,6.026597190039729e-12,1.654389901777682e-21,1.2374857760732993e-07,1.6085893150830088e-07,1.3700000171082834e-21,9.52405081883212e-12,6.968503640791823e-08,2.630610770033649e-20,1.395301842815888e-12,2.7296053465971016e-21,5.301846044004525e-22,4.5495809786189056e-07,6.452287593106121e-09,6.789236086387287e-23,5.426120966425291e-24,8.945244058542971e-23,8.905386650326363e-09,2.078555841432657e-21,4.096394435167768e-18,2.5043770835874064e-14,2.492468273165449e-18,9.871809180652877e-14,2.0000507305905347e-19,2.1970378222599913e-18,2.0102121196023656e-23,2.172690249935272e-09,1.9665835251644008e-16
7,8.054955526637809e-15,5.078261352013322e-14,5.102104155829679e-11,5.985175910439011e-09,2.8514157147366184e-16,4.823987346733172e-13,2.830686240962166e-10,2.2332843158736097e-15,3.8479928582242575e-16,6.575164827345549e-15,4.832554574657298e-19,2.351402752657034e-18,1.6023581667049696e-15,1.036911052490876e-15,2.773244632221295e-16,1.2870994282312628e-14,3.134068226955214e-17,2.0108918870331838e-12,1.1247444780635455e-16,9.769664899295094e-08,5.262288799512887e-17,2.923862230957042e-15,2.710684515816379e-18,5.7736763387393e-17,2.088697485843195e-15,2.148407617622009e-16,1.9075789559064305e-11,1.461813656233879e-11,1.0525682216015777e-17,1.5942283998983239e-18,4.0704544362933984e-14,4.386123371647637e-15,1.2469180419097392e-12,2.1599934070664472e-17,3.6332902832170166e-12,2.636299575449512e-19,1.3858050351700513e-06,1.8247671169230317e-12,1.6735017885349812e-11,2.492031754564028e-11,3.960472227948486e-10,7.875678997848468e-10,4.102019557361558e-10,1.905858804107652e-11,1.1268715419067345e-14,5.234034716750102e-08,9.135212285829452e-18,1.258237176671173e-07,5.17175061456876e-13,5.157260353648049e-17,0.9999951124191284,2.706122247469957e-15,9.945711788861278e-14,2.796594948296932e-16,2.249930080298109e-14,1.4558124150632068e-10,2.3764742826948835e-16,6.18102721783309e-11,1.784630399015441e-07,4.806046186023316e-11,7.714008251613613e-12,7.350536330866589e-14,5.956043855772131e-17,7.580783917271461e-11,2.790954536048831e-18,1.3249348653258074e-15,2.162765858399374e-15,1.061556983809886e-12,8.850641886049004e-10,3.9858954892224574e-07,1.9186602942183795e-19,5.3038911932941964e-15,2.215305914513195e-14,6.229754955850613e-15,8.636146227382354e-20,1.0667289415748323e-15,1.3273621846110473e-07,4.97245745013225e-13,9.33112247002545e-15,5.847921973056724e-13,3.9369876321420616e-18,1.5540693731885824e-11,5.606206059383112e-07,1.6130327976093817e-11,4.589036706192928e-09,4.455317226259581e-10,3.692109552116962e-13,1.9466290268610464e-06,4.568518936720678e-18,3.814401051960292e-12,8.195851766354401e-13,2.7523454177367753e-16,1.188255806677964e-18,1.966999953734154e-21,1.589302134341608e-09,8.827771846853238e-12,1.0599178201786685e-09,8.812982887069338e-16,6.088746043811377e-13
9,1.0168849269576175e-11,0.9999821186065674,2.141565936630667e-14,8.753325827198625e-17,1.7490354366600513e-05,2.562912729264788e-11,2.2410235288577302e-13,8.994687772378995e-10,6.602046198622702e-08,1.2629628010074612e-08,4.725714719717999e-13,7.737274820840412e-09,4.197850021151611e-13,1.4324759911241158e-12,2.6363465230327954e-11,6.204067207887798e-13,4.314698642815529e-08,1.1959266123217347e-16,6.135481798183809e-14,1.66111274041425e-11,7.2084426101792776e-12,2.631019046291788e-13,1.0726010290179336e-19,6.573291984559611e-17,1.7551887515119816e-17,1.6784139453707853e-13,8.485844915639973e-09,1.4065177510577373e-19,7.642858354158847e-17,8.936629381812621e-18,5.066096645989682e-16,2.515112797383425e-17,9.048622962026798e-12,8.632392218578533e-13,3.3326263543277593e-20,6.095354776469719e-11,1.9857119941116283e-18,1.472998024450872e-15,6.570959996976701e-17,6.392254753946267e-14,7.081747281011087e-15,8.609679944893492e-14,3.6649874195030256e-16,1.42185068108475e-17,7.435028883794742e-14,1.424190278729295e-17,7.29526342882757e-16,4.608994392737986e-13,8.087040065385409e-11,2.5066247688609877e-11,5.628919334495826e-16,4.4248008547829586e-16,7.206032213603474e-17,1.2809950311869905e-13,7.677438871277198e-14,4.422995086418531e-16,1.4435501405341e-10,2.4585120706144227e-15,1.5226672887065904e-17,1.420371549800607e-16,9.231051880054459e-16,5.416761222030531e-19,4.7572178232021655e-15,6.001155247650075e-14,9.939510325907008e-11,2.3873857399455897e-14,7.32141737101906e-15,3.7321690270775e-18,2.8359099825437403e-16,1.6953844071701204e-15,1.5456213587990348e-15,2.7480425433042827e-14,2.710507548796129e-16,1.600096721787736e-10,8.954491315105173e-11,2.448342743821552e-12,4.631246871528269e-16,7.950935645550244e-14,5.969265012839564e-12,1.6593903798328012e-18,1.0777748051665759e-12,7.548364301549056e-19,7.107342287336507e-17,4.9171885503239074e-14,1.470777492851294e-11,1.7717561792696124e-11,5.048249529442136e-17,4.655533635466655e-15,8.72190774464654e-14,3.1846402685081765e-12,9.811971758350936e-18,2.2225321897554468e-13,3.9186498691128405e-14,1.812698212019792e-13,6.420778080225287e-13,1.0309952544473866e-11,1.514227109967375e-18,9.945885938835233e-14,2.9191582484600076e-07
12,8.450295151118947e-12,0.0011953645152971148,8.947603075126764e-12,1.1000066959740429e-12,3.3081627714981465e-11,4.259863539387079e-14,3.878438292304054e-05,6.094582261084724e-08,3.1620643881069554e-07,6.640888283726554e-09,2.873297222742157e-16,1.7859959200450248e-07,9.847168485066504e-07,8.503474418830592e-06,4.610568993257402e-08,6.352162285755414e-12,4.2927521346630693e-13,4.6191496949177235e-05,5.316685541259178e-14,0.9703530669212341,1.498701683588788e-11,5.924299840235898e-16,1.2226789568206797e-16,2.4570612619944537e-16,6.323483132519153e-14,8.47902087761478e-15,1.7351281300648225e-08,3.064121304962138e-16,1.5558322681862915e-17,2.9450732065057104e-16,2.711551035788906e-12,2.7744901263414223e-18,3.8585412642788697e-11,2.2856543047122813e-13,8.739220247085004e-18,3.656894919664517e-15,2.0894039276520004e-10,2.661463494035843e-09,1.8871698908434764e-13,4.126754683418318e-14,1.7060505785870816e-10,1.3217744481153204e-06,1.974528498333277e-14,2.8930891970285755e-12,1.04071343556833e-11,2.4545265819853057e-09,2.7102322630882716e-16,0.026806745678186417,9.510388736089226e-06,4.148633205632718e-13,2.9039698645760836e-08,7.011435923092455e-16,1.3480836238977112e-11,1.1008037472011456e-13,3.2515172330863443e-15,2.4047913352754236e-15,5.139961518880283e-15,2.8450058309203996e-08,7.20086887895377e-08,2.799808128395309e-12,2.942384183524105e-12,1.0852885915020316e-17,4.310479057023642e-11,1.057741094712128e-08,8.910445250837496e-15,8.194053074950247e-13,1.1842661979511544e-15,3.6218183400299475e-12,7.428087658856164e-12,1.0137990707342892e-12,8.399659925566801e-16,5.322419172060222e-10,4.822837783263311e-16,9.574522508160044e-09,2.402880683056302e-14,6.243567945637962e-14,1.6762716215090734e-11,2.868967390046162e-11,2.2889669760300935e-12,3.650374724717409e-10,1.2981293123770499e-11,3.6325814318366456e-13,5.632190891446953e-07,4.5380992258307884e-13,3.498399070434033e-10,2.8175663828733377e-05,6.456777473795583e-11,1.2850777864059637e-07,1.6938870646776116e-15,9.753354390795721e-08,1.4755364763146747e-15,1.7631306414855885e-09,3.059161810588934e-13,4.492279046311703e-15,2.2645093849860132e-05,0.0014777156757190824,8.249314859681833e-13,2.3749205727008338e-12,9.331289220426697e-06
13,8.623689869841078e-13,1.3381430685743823e-10,7.382709105423094e-20,1.0774737819854215e-18,2.2576126731954638e-11,2.538257046224863e-16,2.3379464596934296e-12,3.375700869008569e-13,2.3252977143783937e-07,1.344482719600748e-10,1.7813572137010715e-14,1.1200306744285626e-06,3.851383101327599e-11,7.738114593536238e-10,0.9999977350234985,9.647965334811068e-17,2.7379126521509534e-08,1.229535577355629e-14,8.059305826868535e-12,1.1019594558950383e-14,3.045499408216301e-10,1.1716499490858088e-18,1.0164148867229063e-17,6.50928328051467e-19,5.887817601802064e-16,2.3725212527219416e-17,3.769711653944796e-09,1.804703627883041e-19,2.3278907124318853e-19,1.2028287742107164e-20,5.016243277489196e-20,1.8602010815720416e-20,1.5358746333930408e-18,2.009395762574053e-14,5.167202381177189e-23,6.869798133135596e-12,2.1482155131965496e-17,1.304993056152036e-17,5.744541449378407e-16,4.811262105584874e-21,2.3292709894289735e-16,1.0170026442084951e-13,2.0049232121393841e-19,5.406988655502201e-15,7.270932513296809e-15,8.515427359539394e-19,3.06742738043439e-16,1.4856015723152538e-12,3.1270968037233615e-09,8.707106147198829e-09,2.875122231327633e-18,6.586199443186786e-16,4.456343567645321e-16,8.177241165013144e-14,2.5396600438054263e-17,2.1470417594169734e-19,2.427296238354318e-14,9.45133338589978e-16,7.538648155355947e-17,1.6378156276215247e-16,2.6345411342238313e-16,1.81463755005192e-19,4.48439164491346e-14,2.307870962479225e-13,3.9810138557005645e-14,1.1753347285220029e-17,1.444485254319957e-16,2.3099512328971415e-19,1.313076844124333e-18,1.2044284904628405e-17,9.6526815877916e-16,6.228592728391158e-12,1.6975115153501903e-18,3.911005227357281e-14,2.495634254806589e-11,8.572883613937321e-13,1.3616240742750702e-17,1.5616834214693398e-11,2.3904659501861047e-11,1.762691974499552e-16,1.01769891125425e-10,3.9519054596732404e-20,9.335632920469579e-15,1.6930665311561122e-13,1.2973319250472737e-13,1.1778724968037474e-14,4.1924660039237594e-17,1.0464015901349949e-17,2.626491282494217e-14,4.216454442540485e-12,2.6390334073739996e-19,1.064708432529926e-09,7.92133082760417e-14,5.307355943617864e-11,3.116289778309911e-13,9.378182426189596e-07,1.2793952903520926e-18,7.2318561729345365e-12,1.9723742224978663e-13
16,1.4836786021987791e-08,6.927982059562465e-12,9.401900591399226e-09,0.998009979724884,2.4861240995564804e-13,3.792244093075471e-14,2.1755619172836305e-07,9.221036378903591e-09,2.0474478015786168e-11,1.2087317366633876e-13,1.077702482810139e-09,1.9956011669541862e-12,3.3899178220053727e-07,6.892517806500464e-11,1.0540263106761927e-11,6.937432941479804e-13,5.94112365098591e-14,1.2316849279159214e-05,1.1340727468223122e-08,1.0077085335069569e-06,3.40804858292576e-12,1.4530733387363437e-12,9.755723145825086e-15,4.591224861232035e-14,1.2488554634870752e-09,2.767557849558955e-10,2.461079950943912e-10,1.8356128839158714e-09,3.224362183501528e-12,2.0542694081855705e-15,1.6757176979353972e-07,1.0014696016913405e-10,4.008278864375825e-08,3.4016708720663313e-12,7.389079625941264e-11,1.7254742827686048e-13,9.715124704712252e-09,1.38368053126392e-10,1.0478864304053204e-11,2.187205104531298e-11,1.693234885635775e-08,6.97416027151121e-08,1.2435003027277958e-09,3.821009522653185e-05,2.1324137122746833e-08,5.714711733162403e-06,1.3722148417549818e-12,1.1238901009846813e-07,1.2083608558199899e-09,3.906280188203937e-09,4.58133035863284e-05,7.042489421488218e-13,2.818869461407303e-06,3.2762709212263985e-11,1.5434104461056058e-13,2.508017682423258e-10,1.3546142560525581e-13,1.1496528884435975e-07,0.00015135967987589538,1.2079349022767194e-12,1.358407644147519e-05,8.828241414814142e-13,5.160217853017457e-08,3.308151322323205e-11,1.53887184028631e-13,1.8650434085998313e-08,4.0700251328906756e-12,2.805130849825588e-10,4.512436930781405e-07,2.491592113074148e-06,2.037172683419953e-14,3.5314318136414613e-10,1.6083487013453072e-14,1.2854649789062478e-08,6.997654273524154e-15,6.293290975151189e-12,2.7609909025727575e-08,2.8731194506859126e-11,1.0059837620042533e-14,1.9498504855164356e-07,9.450703193387023e-15,9.040715667651966e-06,8.480769508878439e-08,4.010324017311717e-10,1.9174589693804478e-10,3.737115548574366e-05,0.0016379844164475799,1.134815988734772e-06,2.0823666345404744e-14,3.053036152778077e-06,7.011372815668437e-08,3.2767778179731977e-07,1.503822899540097e-10,8.156259413520661e-13,2.498784670024179e-05,3.733782705239719e-08,3.410313524909725e-07,5.233182776009926e-10,4.013743080122367e-07
19,5.04638941745128e-10,3.9754831371308086e-13,2.204982862963334e-10,0.9999991655349731,9.603260391692864e-16,9.829457363883572e-16,6.105151106883255e-11,1.5722649961483204e-12,5.814666375345348e-14,1.2391990374376743e-15,1.7311986913459698e-11,2.477551783081923e-16,1.3456481262608122e-08,7.298202739033661e-15,3.386297750928159e-15,7.842468417973121e-16,5.223632598080365e-16,6.924524148521627e-11,3.241893949471053e-12,5.128110380780981e-09,1.7945728453608312e-12,9.70271023356846e-14,1.445864044459894e-18,2.041458839539649e-14,5.304204124534362e-12,4.50199729926104e-12,5.2957268968254964e-14,5.195488340221065e-14,2.0468471549303126e-14,1.2428483994815807e-16,4.049138246919881e-10,9.96756323312642e-12,2.2647861364077926e-09,8.44425949249241e-15,1.1929167506238847e-13,2.1658365116518483e-16,9.635167663724076e-12,5.598531620937264e-12,9.4051090700209e-13,8.740271700835578e-11,7.933594102851882e-13,2.5395672231809385e-09,1.9461511666530457e-13,7.83461351350212e-10,7.122817093085931e-12,3.611913612644457e-08,2.353337725971398e-14,1.9221705824246094e-11,2.968739186773317e-12,7.743100187721993e-14,2.283350681864249e-07,1.5238812205923928e-14,1.2761710577180452e-09,4.2552384684445277e-13,1.0985576191129345e-13,3.2863173293762316e-10,4.347577866833409e-15,6.6921351273008245e-12,1.0929197102882426e-08,9.663936961594715e-15,1.7156801845885639e-07,1.5110700378475846e-15,6.40673332528291e-13,1.2525204304782611e-15,4.9814812309325295e-15,1.0168649922093209e-08,6.073682570813667e-16,8.845119528846403e-15,2.98730782333223e-08,1.364980795059978e-09,2.377997353813165e-17,5.774589519665779e-14,6.407233822228365e-17,5.583383012658025e-14,8.642752955123967e-17,3.675596814216829e-14,4.0314829252707796e-10,2.103523654090403e-14,1.1962293935131536e-17,4.468230230258996e-09,9.511375978110391e-18,8.72134631180188e-09,8.601759929338648e-12,2.3070377531096697e-13,5.271397554573731e-11,1.906597617562511e-07,1.2607099364458918e-08,5.360771826445898e-09,7.076537585016665e-18,2.4185428659784236e-10,1.5434245548284764e-10,1.17200957272523e-10,4.494416788063983e-14,2.632306078973823e-15,1.1379832187685679e-07,4.759409554834504e-13,1.1080274475716578e-09,9.933736775866175e-13,4.709637480004858e-08
23,4.58499516683904e-16,2.8370068880928523e-12,8.188454914126453e-10,8.982578569849409e-10,2.9835436204939114e-11,3.312811259092996e-06,2.0885919127522357e-07,5.0518281642349464e-14,1.350959565509669e-17,2.2301206020758357e-12,4.8665328381152615e-17,1.1781915503980556e-12,3.0461901468643567e-16,2.096953931026227e-13,3.091647493467739e-16,1.2667262126342393e-05,7.694130482683456e-18,1.0246413567334238e-14,2.6325575053220973e-10,4.747244958247521e-11,1.9954071381333982e-11,3.73335851122647e-09,2.2665082310968643e-10,3.081310495645084e-08,4.059303364556399e-07,2.8002378194003086e-10,1.9489861774571763e-15,1.6011436696893727e-13,0.9998785257339478,3.580949851311743e-05,6.832351937191561e-05,6.268793264433553e-14,2.481063798853711e-09,1.91354862510984e-10,9.824979718686677e-11,1.0046742326963454e-09,6.314444410057685e-13,2.5481446641606453e-07,6.089409792381373e-12,6.108668570981024e-10,6.909077802062791e-13,1.2578249273679414e-19,1.114264680524002e-08,7.675231110393366e-12,1.7930221109935252e-12,1.7505040385973336e-13,1.1900974692215845e-14,2.7186477895291272e-14,6.491285166282206e-16,1.5000338338195716e-15,4.3136685968559775e-15,3.2481187878241613e-12,1.4083945121257102e-10,4.757560024512856e-15,3.655540280200764e-12,1.5088291149822908e-07,5.806924732731922e-11,6.813317965370658e-11,2.427300759392674e-16,6.266333480754727e-13,3.602811937675199e-10,1.978849972772423e-09,6.340347517841405e-12,3.668119193805941e-12,3.528369220059946e-12,7.334258894653445e-11,2.4364740780491445e-10,1.3170956769670283e-08,2.056543546569145e-10,1.1109821684840426e-07,5.905065592060055e-08,2.817124977738672e-09,6.836962662681856e-10,1.1604294769540502e-07,1.5712417496430928e-16,2.461144183146368e-14,8.3464390954191e-10,1.6012756441988185e-12,2.061204702199452e-14,1.8537421597741854e-09,1.0180128962034019e-09,1.3162806955513418e-10,5.6338592306442135e-15,7.474360075195019e-16,3.9315918549205284e-14,5.143010837490398e-15,2.516193850499171e-11,6.621844739207461e-11,6.226397435832309e-13,5.733346197973888e-13,1.2606153100558348e-12,1.7111796869881055e-14,7.334110532428162e-13,3.549399814860299e-13,7.227163348852238e-19,9.712207489904386e-17,3.0505950543435745e-10,5.633472136587318e-15,1.3150874167422444e-08
24,1.3540701893077767e-09,7.866990392457751e-11,1.2523506808404666e-13,9.533494870275772e-13,1.1253773087027685e-11,9.414495572013237e-11,9.665610190478721e-14,9.609465966822685e-15,1.781461733685319e-08,7.581308844595291e-12,4.6338397528822295e-12,1.0312937979912039e-17,9.835509414291704e-15,2.808775546776245e-16,9.105825089176373e-14,1.2060083563313756e-13,2.7256740864345375e-08,1.807177615493756e-15,1.8726544534565954e-16,8.736437137960018e-13,2.4385772914858883e-11,5.562974854936764e-15,1.1756191752551445e-18,4.4174275917957875e-15,2.6019361560188286e-17,1.0443433430865588e-15,4.4855036351876265e-11,3.4489307975315783e-14,2.0739200272430514e-19,5.4583904925643034e-17,1.7642269663244364e-19,4.319558044585392e-09,4.3424791540402907e-10,8.226372708031171e-12,1.3095309782569248e-14,6.4473577200002425e-15,1.3130370055125518e-11,5.624756845186429e-13,9.192931138546356e-12,3.202631909671183e-11,3.588368480394316e-13,1.860282206056496e-10,1.5916858759831842e-12,1.6997517686031677e-17,1.7883564421006248e-11,7.636664911547797e-11,1.7613256044765125e-15,7.206557670492303e-14,7.432896091891247e-17,2.00624009897741e-15,9.154956523774183e-13,2.828919321018475e-10,1.953388464110047e-18,1.1794695562499717e-17,5.912054157862501e-14,9.480437268560848e-13,1.4803134244998338e-15,3.4590104896039045e-14,3.434839652288746e-12,8.478619584195712e-09,1.212265151543518e-13,4.788215311544292e-16,4.577228734980555e-18,9.083153066496985e-14,5.5047865571422605e-11,3.2339172572476427e-12,5.443151774273158e-16,1.670789859251971e-18,7.590457429262898e-11,2.3841863813073294e-12,4.6274776410874365e-17,3.5944936318633785e-16,2.6113794286686254e-12,2.172258014008771e-17,3.946273863242311e-12,7.104736070295825e-12,5.792642163464021e-14,4.96386840052182e-13,8.472020307515038e-10,1.5584729661912507e-15,2.1378810892002265e-15,4.552143946891848e-15,2.2205648778084175e-12,3.847904286868875e-11,1.0,1.3995751545279721e-14,8.628079439264115e-22,4.419568044053499e-15,2.1792571663659414e-15,9.38660499154309e-13,1.0357588674540438e-13,4.837676212312431e-16,1.1917719157154524e-16,4.986635426416572e-16,5.136533864913417e-09,3.6462746342245944e-13,1.5990295629687348e-18,8.62745611713775e-14,5.214757280979916e-16
28,9.67106714711008e-08,2.7137758706885506e-08,3.0488654474887e-15,6.332696953631478e-12,3.8959755560563636e-11,1.4620583821788459e-15,1.3707530943651847e-10,1.9160825104336254e-07,0.9999967813491821,5.27290103941036e-12,5.772528566261315e-10,5.092450905408441e-10,8.188854394575174e-08,7.647102569230402e-12,3.1053812854509033e-09,2.286563111772379e-15,2.603202653439496e-10,8.971221682196884e-11,6.003062765847292e-14,1.237833863187987e-10,1.866574256270681e-10,3.408601614045745e-18,2.3365881288319683e-20,1.8958483331347862e-18,2.3312244591635787e-16,2.179106738608465e-17,3.467067778706312e-12,9.956592087541798e-20,3.669876484989181e-19,6.896966677746935e-20,1.218657800252488e-16,2.962306091817599e-16,1.7161634960349836e-11,5.400230609908796e-12,4.483612310660925e-20,6.711647839059698e-13,3.533840894689336e-18,2.0029388304171336e-14,8.181245068578991e-17,4.282136352791448e-17,2.6202178600253203e-15,1.3091824846434008e-10,1.8815275206257782e-16,1.285765573685486e-16,1.035936440796359e-11,3.6000176906365866e-13,7.264406018559096e-16,1.1539366467569478e-12,5.595788415968528e-11,2.4513202578901883e-10,2.136569882197877e-15,1.204777180178256e-16,1.3481173100592103e-14,5.247371818745822e-14,5.08014362862871e-16,1.0865130504191816e-16,1.9477821201226543e-15,3.529509719430238e-14,2.783289820406515e-13,1.9275221508155155e-15,2.8980510618234825e-14,9.123413769312907e-20,1.942587902331854e-15,3.155441885769315e-15,7.709456445632867e-13,1.5978983544315262e-12,3.2495353612782264e-17,1.0090846602886452e-18,1.383592405142936e-14,2.9974856147543805e-14,4.668402236457375e-17,3.641173734053593e-14,1.6492165752862818e-18,1.957855942256656e-13,1.4457382773586103e-12,9.49353849656262e-14,8.488156869104746e-16,1.5805182691929647e-15,1.4113019021662343e-13,2.026709920697231e-15,6.248856819360618e-14,1.6234583926957847e-15,8.312095586479606e-13,4.861940927983199e-13,8.29034174643084e-09,3.2982387654367784e-11,4.692671371522546e-15,2.3171640828160717e-15,7.484457237321883e-17,1.73358205568519e-09,1.3301330006439886e-15,4.8728729384883707e-11,9.175888130916188e-13,5.987474405166893e-11,2.7354751637176378e-06,2.26214630361099e-10,1.636050677518399e-19,1.2908237473970453e-14,1.4448099834585282e-11
