id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,1.9950948394574378e-15,2.6100970868550523e-15,1.5753218557546261e-21,2.4681460115982563e-16,5.707550588835569e-14,2.509114227153275e-12,8.672450530154517e-22,2.5107997329129665e-19,9.621549156513064e-17,5.199267665706442e-12,2.1870328464901334e-11,5.636754833479767e-21,3.656319294602409e-17,1.487664346993021e-16,1.5230762343606402e-13,1.2194368058661659e-16,3.488863087319771e-10,4.5757971470653416e-23,2.826779168542664e-14,1.3691861852844242e-20,7.279136494953153e-12,1.5044736290104055e-13,2.7964372625258888e-14,3.1433313056473127e-19,4.728104927746579e-19,5.1743688442307e-15,7.18042084124626e-11,3.2045016634973695e-16,3.766657909127592e-18,2.1574741788800802e-16,4.262131161399881e-25,5.10539788223241e-09,8.297648592531237e-13,9.195910144477182e-10,4.691740000067216e-19,7.888703579261858e-12,3.243114454491345e-17,1.2367471760102807e-23,1.3493734938013063e-13,2.0655030767694122e-17,5.0024437324119874e-23,5.5240188779562965e-14,1.0994778161191947e-16,1.3556928065908627e-22,8.213897444153684e-12,4.62909295938763e-18,3.464842279754521e-07,8.051666727537046e-22,2.5461869718823825e-20,2.4617988231475654e-16,2.776431276047984e-15,0.9999986886978149,3.748247776749003e-21,6.764252786367608e-12,1.7359484075912812e-12,6.14191808523401e-10,1.6146098902325434e-09,5.3634673645686746e-21,1.422327167813736e-21,1.1814594484013089e-15,3.5142645239840233e-16,3.3397132681697774e-16,1.812309708711831e-17,2.816840888620882e-16,2.0848527526595717e-07,2.2931561705942516e-13,1.839062519078897e-14,2.928359280807868e-23,1.9568997217332425e-17,5.299917411014047e-18,2.026017312444173e-16,1.2559525265032452e-19,1.2783936235993831e-11,3.1385474067410146e-21,2.9128966616553953e-07,5.465658858838651e-08,6.4917768591111665e-21,6.171434023538591e-12,1.834904850284147e-07,1.030791766567809e-19,1.5171961994034366e-13,9.542685126187041e-21,1.3812664149606795e-22,2.663773841504735e-07,6.110326467023697e-09,5.412649572969613e-22,2.9562022546475407e-25,3.9175120980543918e-25,6.445979305880201e-09,3.8730596578552907e-22,4.990807667523646e-19,1.673802969056476e-13,1.7636603217554434e-18,3.1717398584656716e-15,1.9457025086533572e-19,2.78280903006308e-19,2.8714317548105565e-25,2.488186545690496e-09,8.129210114093485e-18
7,4.148120242479861e-15,2.2719173615429362e-14,9.473267656434636e-12,5.270644365396038e-09,6.452215242194509e-16,1.6284432027662e-13,4.1713302256773943e-10,3.478239683341706e-16,2.0225425185967398e-15,3.0182507121596144e-15,1.075921991156272e-18,6.5193057110090925e-18,6.949657151567989e-15,7.422686830247771e-16,9.980965088367765e-16,3.0690605764237266e-13,4.433977596498622e-17,2.609682001747382e-12,8.242557846251014e-18,5.43685629850188e-08,9.453208637435662e-17,1.5192472939203777e-15,2.756165387436382e-18,8.65419385561231e-17,8.380164403494559e-16,3.476382828302647e-16,1.010765776632283e-11,1.1452121369270873e-11,4.235000292765726e-17,1.552837047188237e-17,1.8862080679912102e-13,5.2436751975574146e-15,2.3418474191100325e-13,3.031193759405464e-17,2.7975899049605124e-13,5.762664889745479e-19,5.343815701053245e-07,3.9008608219677846e-14,2.4391639749654637e-11,2.7202226582367928e-11,6.46484865640673e-10,4.2366310459840406e-10,6.071226160697663e-11,2.442114002340623e-12,3.493986978743229e-15,3.378229962436308e-08,1.3138593569838082e-18,2.1277568862387852e-07,2.994577242426688e-13,1.8426051986465855e-17,0.9999983310699463,1.4996469515209132e-15,3.0134779356117206e-14,5.260442002990077e-16,6.813578428679565e-14,1.4424285377234725e-10,1.8344425472746877e-16,3.27297008939631e-11,7.887091868497009e-08,1.590807000018124e-11,1.4139110021682555e-11,8.018241561165429e-14,1.1846581624474963e-16,2.1877218092658524e-10,2.4827238787544213e-17,2.1002805290479997e-16,6.698552540288557e-16,1.0528595139822072e-12,1.0042633391549316e-10,3.4038544072245713e-07,9.212221947828132e-20,7.024201239003169e-16,1.2230154565408442e-14,1.5490973914321533e-14,1.5510063000372617e-19,3.278030423126588e-15,1.8155834169419904e-08,4.1404708573397966e-14,6.62225774163052e-15,2.1161518717893735e-12,3.770757482417854e-16,2.105813266817247e-11,2.0122462274230202e-07,5.755216615777048e-12,1.2790065673229378e-09,1.904630342330904e-10,1.5913939816532968e-13,6.628182092072166e-08,3.5538814129799645e-18,1.599644895711183e-12,1.9518111085692347e-13,1.0510358562819335e-15,2.408836632282612e-17,1.0944781911910174e-21,2.372749330348256e-09,6.885517763594029e-12,2.6555277421458356e-10,1.0201222242015853e-15,2.953784677788007e-13
9,5.87146720132381e-11,0.9999798536300659,4.348756936695987e-14,4.545852119985194e-17,1.9383771359571256e-05,2.970054410744716e-11,3.19337655277363e-14,1.792054393767728e-09,1.0236198022539611e-07,3.1300263714229004e-08,3.240883581466514e-13,7.291784243079746e-08,5.497849896694829e-13,9.0898946356055e-12,5.873818098578454e-11,1.450212779724458e-12,9.349648877332584e-08,4.904040714334213e-16,3.2773588530543574e-14,1.3523028530304515e-10,1.907880971263598e-11,2.1284892725843656e-14,3.3424618549284416e-19,1.5026363160802308e-16,6.0903104065946974e-18,2.392668345624436e-14,1.431568730225763e-08,4.062795806251936e-19,1.6496739234469624e-17,5.472642235492163e-18,8.61974026108715e-16,8.329744502611451e-17,2.989849036752479e-12,6.248908725539626e-13,1.3716644959478155e-20,5.883240006276935e-10,7.906169133724687e-18,6.4939779899006456e-15,2.6367762424133986e-16,3.313310658280798e-14,4.682451071980976e-16,1.7883868756556065e-13,2.483787533760491e-16,8.759376363866236e-19,1.5486773105241602e-12,2.531895630267636e-17,6.25764224508954e-16,2.7847562038448015e-13,3.412439775196674e-11,4.196089656294255e-12,1.139501883117304e-15,1.182360850275865e-16,1.487976822741219e-16,2.3996440685208897e-13,1.1143173108416407e-13,1.2764294177221715e-16,8.782934796114361e-11,5.8877603211990055e-15,2.4070100520539726e-17,5.133630582874267e-16,1.7105959118808578e-14,9.285830294846782e-19,7.26112810693234e-15,1.1928504787660915e-13,1.146677891528114e-10,3.083224661367713e-14,3.7156167492823425e-15,1.3042474148683655e-18,4.1669145271508944e-16,2.407232907745884e-15,4.518469199161687e-16,7.882061702543103e-15,3.5654973117986996e-16,2.045387331728321e-10,1.1853473758094424e-10,1.0577819870016825e-11,4.276746854201636e-15,1.4276271069718453e-14,7.998992093694035e-12,5.0474077077327405e-18,7.420300485172504e-12,4.328754432317589e-18,9.455301404385422e-18,3.323297854355284e-14,6.307504431951605e-12,1.486628320446215e-10,1.7656955003909566e-16,3.691542378855481e-15,8.137201578783254e-14,1.6554779465674518e-12,6.101262691495206e-18,8.121282509335193e-13,2.0852285555813393e-13,3.200169079384252e-14,2.921624259796113e-13,4.628369562609258e-11,3.656511055747914e-19,8.903251400016465e-13,4.6955744892329676e-07
12,7.489490391797762e-14,0.0005874188500456512,1.3153721005205316e-13,4.5302069794040875e-14,1.0644541671711583e-11,8.161124330312557e-16,4.333974175096955e-06,7.350311470588622e-09,1.3224222072949487e-07,2.60716670474892e-10,3.834931742526494e-17,3.379097961442312e-07,2.2575751756903628e-07,2.7208598112338223e-06,2.1637582392486365e-08,5.628701671422931e-11,6.168597482992958e-15,6.2140011323208455e-06,2.3732011951854602e-17,0.9975103139877319,3.542650331075925e-12,7.557998060553154e-18,4.83928981007695e-17,4.390301136666842e-17,1.14541078495735e-15,1.0092449844349702e-16,4.139073528364179e-10,1.9355025445199658e-17,1.3075885007600437e-19,1.2251754209965892e-17,1.930471407729506e-12,5.776529987775516e-19,7.137140271146203e-13,5.602921691058929e-14,5.120509716818932e-21,1.6920131101609299e-15,2.5956592777931498e-11,4.428122798993961e-12,7.635703863900084e-15,8.014115541918367e-17,1.974593231979238e-12,9.644518428331139e-08,6.054800618232592e-16,7.147264538327378e-16,4.406545874718892e-12,1.1066423472039233e-10,5.685392675450496e-18,0.0015672720037400723,3.167756631228258e-06,8.79072053187489e-15,5.06921005172245e-10,2.7137864431134527e-18,3.76469992333095e-12,3.3404813745870066e-13,4.602312490747858e-17,7.734431218435408e-17,2.4941824809078734e-16,1.8538507395859938e-09,2.3324191467111177e-09,6.25152463433129e-14,4.163591346695306e-12,3.717674405827219e-20,1.7834992163678898e-11,7.951197339428617e-11,3.818716329072715e-15,6.64457578924125e-15,1.7780635049098495e-16,8.575205026313884e-14,1.6155715630447815e-15,1.773164711035228e-14,4.4114348568550205e-18,1.7164187551734628e-14,2.748260766784764e-17,1.1048292281046201e-09,5.604348496882755e-16,2.2367785385392705e-15,5.45797233092709e-14,1.648047068822725e-13,2.0518260484755912e-13,9.04290878289693e-11,1.0232201752558012e-08,5.2111340551963883e-14,4.727459312903193e-09,6.512246796507026e-14,1.688772168981223e-12,3.836631549347658e-06,8.50075912439685e-12,3.324697184226011e-10,1.649050857922363e-16,8.431735865066514e-10,1.3149829991279002e-17,1.0819826978814007e-10,2.3356108171633527e-13,4.817227248778936e-16,2.0954412320861593e-06,0.0003102865593973547,6.046240185630285e-15,2.9870396656356615e-14,1.5414904055432999e-06
13,3.093118426319985e-12,1.8133347046145332e-09,6.181771456731956e-19,4.637411914808076e-18,2.874551707776618e-10,6.994621789693865e-16,7.105219190783885e-12,2.210910491143303e-12,3.181414058417431e-06,5.198661501282231e-10,4.555002750851467e-13,2.5477673261775635e-05,2.6289062593498613e-10,4.210158888184878e-09,0.9999668598175049,6.417796693657541e-15,9.229769659668818e-08,3.4389654210258136e-13,3.4893823941395397e-11,1.61327453674677e-13,1.3111054464332028e-09,2.179730308713238e-18,1.5254539278413836e-15,2.3523143056920674e-18,1.0323396156745445e-14,8.662641024027702e-17,9.826907287902031e-09,6.778090096224496e-19,5.250084328601096e-19,1.7222631891208263e-19,3.3979320181195765e-18,1.8739483128271386e-18,3.1918304559249453e-18,2.907936275131119e-14,1.847821725937946e-22,1.2992130982159011e-10,4.602539336759045e-16,4.6460729921298736e-17,2.42635001784894e-15,1.615640125150624e-20,2.554594458892826e-16,8.585152445721167e-13,9.468710622500366e-19,2.5266745059458707e-15,1.121255256068647e-13,2.0649329838912407e-17,3.74729466977891e-16,2.262474582681584e-11,3.3358137585537406e-08,1.7908249105857976e-07,1.934157714280077e-17,1.0978837398171315e-16,1.4111620570266426e-14,2.86037795012295e-12,2.1954281701469938e-17,1.1474459205794713e-18,2.386440112363275e-13,1.546356223408249e-14,4.2978353805498673e-16,8.589500231958105e-15,5.050412348663611e-15,3.2801219050512655e-19,5.437646318461054e-13,3.022861475021621e-12,5.015647185774297e-13,6.848845037191236e-17,1.2981166375454337e-16,1.27610466247778e-18,2.328849207966681e-19,1.6997870726717114e-16,8.9126034907871e-16,1.5886221158001312e-11,4.266193273665101e-17,7.258105249631497e-13,4.385941956841499e-11,7.520382754033772e-12,6.253858654793273e-17,4.22104157182801e-11,1.0259073451868161e-10,2.4572931902033237e-15,1.103680369318738e-09,2.319523005054087e-18,8.563588647068649e-15,3.53804686286166e-13,1.2139348228891456e-13,1.2799251946932905e-13,4.011728879730605e-15,2.518942602260515e-18,5.580799494406263e-13,4.322929861300118e-11,2.026700241029703e-18,3.2682043737963795e-09,2.9648009308019807e-12,6.826736953513546e-10,1.9492654018682387e-12,4.160123808105709e-06,2.8914433319939166e-18,8.914410876137424e-11,8.815706411396951e-13
16,6.296469479138977e-08,6.477002094384954e-12,4.268472864055184e-08,0.9896858334541321,1.657692646345188e-12,1.5045683611752264e-13,4.395025712256029e-07,4.6027309963392327e-08,7.834247139903994e-11,3.3920202801088206e-13,1.0367735558958202e-09,1.3563651937720245e-11,2.033330702033709e-06,8.2227745445973e-11,4.627371055776486e-11,3.3071968774667226e-11,7.432603794585435e-13,7.354312401730567e-05,2.3498767376395335e-08,1.3450869573716773e-06,1.0369822188438516e-11,1.2284434537310207e-12,9.765013233783981e-14,2.7965841448152062e-12,1.142410877008615e-08,1.8224807218913952e-09,1.731643095581603e-08,6.674159180874994e-08,2.827339057320799e-11,3.0578709323773184e-14,2.070105438178871e-06,1.6652110246262453e-10,1.6203365760247834e-08,1.192148463280418e-11,8.627244058034833e-11,2.2151681530746536e-12,4.243163687078777e-08,1.954027356587673e-10,2.298706711090226e-11,9.009667317760872e-11,1.9689409214151965e-07,2.9342700713641534e-07,9.41109945529206e-09,7.364335760939866e-05,3.65348427067147e-08,6.376434157573385e-06,2.0379312386936688e-12,6.552567128892406e-07,1.7477928437870105e-08,7.656969813751857e-08,0.000175087945535779,5.232982016462051e-13,8.291381163871847e-06,2.2417011302788836e-10,9.655007912959257e-13,2.928484399422615e-10,3.425020412683305e-13,1.5150097851801547e-06,0.0012868063058704138,7.808226287764342e-12,6.401589780580252e-05,1.652068759572245e-11,1.5926902108276408e-07,3.637238565890044e-10,4.332971481613157e-12,1.9572858889205236e-08,3.317431745974986e-11,1.6318205675602826e-09,3.5241916407358076e-07,2.9037287276878487e-06,5.899148763878134e-14,8.680827723317464e-10,1.2507474168779037e-13,2.2488264050934959e-07,2.6106810737205367e-14,2.994011427670529e-10,1.8727000394846982e-07,9.089094928083075e-12,8.456686821081347e-14,5.48509717646084e-07,6.915776003084406e-13,6.230213330127299e-05,2.5716175855450274e-07,9.149145885345433e-10,6.420673437368407e-10,5.1870656534447335e-06,0.008482485078275204,9.530543110258805e-08,2.725128336964616e-13,1.3327859960554633e-05,3.9293195186473895e-07,1.907463456518599e-06,2.7992459461501085e-09,1.363523443459469e-12,4.106248525204137e-05,6.286812208600168e-07,4.65080438516452e-06,4.892201754813641e-09,6.761626423212874e-07
19,1.0153017315772672e-09,2.2258137986810173e-13,9.960015451282445e-11,0.9999983310699463,3.394688671061897e-15,1.6073529082366914e-15,6.264998936300614e-11,1.846310864611622e-12,1.162464899730556e-13,8.123108962244192e-16,1.1283974622744442e-11,9.615532840307394e-16,6.703372434913035e-08,7.914625884200294e-15,1.4313390382807742e-15,2.6645840481981375e-14,3.697092985758838e-15,1.6213298759115702e-10,2.8966933018903518e-12,1.7758398085376825e-09,1.1309566564504658e-12,5.583963738446662e-14,7.022559914144517e-18,3.641751071710442e-13,1.0240369316405484e-11,6.727271951306735e-12,1.9099396543487135e-12,3.275071728571499e-13,8.842283323725816e-14,2.7913511261391582e-15,1.7210290970126607e-09,2.1032522945496623e-11,1.934949533932695e-09,3.1997398030865834e-14,2.205481348764582e-14,6.930591922232952e-16,5.5528744796751184e-11,2.1469440808496998e-12,1.215440183395533e-12,1.772484589657175e-11,2.40197011586174e-12,1.8945987001472986e-09,2.0995065495160725e-13,2.9135518997414067e-10,6.085726974441874e-12,2.1187206655781665e-08,2.333258809956735e-14,5.3853473763743054e-11,9.29411495681487e-12,3.238805436952402e-13,7.398056709462253e-07,1.721415402529316e-14,9.587944882483157e-10,1.1058902274832527e-12,2.8125383424136563e-13,4.810714049341414e-10,2.0783399669641696e-15,4.5087822364564545e-12,1.5339571390882156e-08,3.976683145647843e-14,3.3372947427778854e-07,4.8622774372324845e-15,4.664289245635833e-13,5.742816890297797e-15,1.583992811048096e-13,3.2495805157850555e-08,1.6924522967440812e-15,4.937453305367198e-15,9.444242010658854e-08,4.628857297461764e-09,6.225277910268341e-17,1.3870275642011848e-13,1.4105509968705815e-16,1.083680942291082e-13,8.67961807891974e-17,1.4217445580208543e-12,7.372999433208349e-10,5.638296836254879e-15,4.435754049582141e-17,2.925258257846508e-09,2.5830539718271826e-16,1.546082195602594e-08,7.018939249259226e-12,2.7938786809240945e-13,1.3469964033063775e-10,6.578270728141433e-08,1.190007647977609e-08,1.200415461477533e-10,3.6565128548657463e-17,2.9016122837788316e-10,1.663686688413435e-10,2.754274031069315e-10,6.645825383067017e-13,2.9530717386266328e-15,2.1119375048783695e-07,1.3150995049893144e-12,2.101141260979489e-09,3.1685149295967996e-12,3.902487577533975e-08
23,2.5124344527344274e-16,6.01161861176619e-13,1.0898802971226473e-09,8.358900377425371e-11,6.881603620279009e-11,3.338484930281993e-06,1.410190009210055e-08,7.484345174862961e-14,1.6867366772346868e-16,2.232492836429234e-12,3.922077205292426e-17,1.9482362771661155e-12,2.948617827631733e-15,1.5256856379392697e-13,4.688495181455227e-16,5.926258018007502e-05,6.551124040451557e-18,1.1176555693307236e-13,4.406376652443811e-11,3.292082578765232e-11,1.339005208794708e-11,1.7904189242301527e-09,5.976414918507089e-10,1.1829557422515791e-07,2.0326149652305503e-08,2.5874832831895844e-10,1.0894384242863121e-15,8.104710750179295e-14,0.9998927116394043,3.0905175663065165e-05,1.3276126082928386e-05,7.332281754413722e-14,5.456657903302187e-10,1.8230930654006272e-10,3.7216552756236254e-11,4.74432770847244e-10,2.055860906860496e-12,1.728479936957683e-08,1.4915627066791615e-10,1.3103814033854633e-08,3.5046703935487106e-15,2.890135714541835e-19,8.28904778149564e-10,1.012452816896714e-12,3.379770557388265e-14,6.152980821247725e-14,1.181303403756601e-14,1.3763138849084977e-13,2.4424857837358977e-15,5.109797193320899e-16,7.487286750882186e-14,2.235565031705189e-12,4.464992264807677e-10,3.7365011936298445e-14,3.4077258376230546e-11,9.115839816331572e-08,8.458105743569533e-12,1.575012863186398e-11,4.0460392198085615e-16,2.4340983872592203e-13,1.0675307304808257e-09,2.828335066151766e-10,3.8072097557906304e-11,1.3813009980614965e-12,9.948175096197165e-12,1.9366336659332184e-11,7.172040183966999e-10,8.074735546870215e-09,4.2470327255017537e-10,2.0452970872497644e-08,1.3577135860032286e-07,3.123184766362641e-10,1.9726555111621025e-10,3.99585999844021e-08,2.403159526302538e-16,2.0280015188868517e-13,4.048998289429839e-11,1.4777788368003364e-12,3.670974047203894e-14,6.865913948495006e-10,2.115849856432206e-10,1.2925452930190318e-09,1.2145690133974138e-14,1.1211682784904582e-16,1.4531174115546552e-13,1.3679228885417945e-14,4.611662180603604e-12,1.6872564456704708e-10,6.190971671947432e-13,9.258205096659977e-13,3.7797523899825436e-14,2.3235357187552028e-14,4.159810516879414e-12,4.525413518311622e-13,2.365313035428032e-18,3.7157731327402293e-16,3.1500105301951464e-10,2.3088233493844586e-15,1.7567044707789137e-08
24,1.9144308360807827e-10,1.5680226214676019e-12,1.8744707832630842e-15,7.873031653699014e-13,1.309122840513488e-12,1.891833738276727e-11,7.952105398050403e-15,6.785181246782214e-16,2.7169422267547816e-09,5.590167543277624e-13,3.421112202664674e-14,7.906234170800349e-19,7.954134359596432e-16,9.193078532761211e-18,2.6774866046221308e-15,3.9943488647957784e-14,2.3341590882353103e-09,2.1151583980687255e-16,1.303006251038745e-17,7.389092050898161e-13,2.2242442263009643e-12,1.9481897547285205e-15,1.099511088425359e-19,5.784178885540764e-16,4.979290728457494e-19,2.280984817479558e-16,3.861680506617171e-12,2.3784065130783363e-14,3.018374946622609e-20,2.340963220474635e-16,3.5025665398972014e-19,3.715107776969262e-09,3.110333657296849e-10,3.993994805023826e-12,7.336977683897476e-16,1.788086763412065e-15,4.144954345031149e-12,1.9683236431814605e-13,9.846369596402949e-13,1.6935243138394007e-11,1.0654136264626884e-13,2.330712012277303e-12,3.1047928984728745e-13,2.8475012748072036e-19,3.5599767491539813e-12,3.795038588938482e-11,5.076612560029844e-17,8.767125582096174e-15,1.6737179752228322e-18,1.4862028181123133e-16,4.978698117837077e-13,2.2086214801486648e-10,9.031919192511446e-20,3.2045620580218435e-19,9.711360642245589e-15,2.9367846587739777e-13,6.949078151608981e-17,3.572800641628163e-15,5.118811190890638e-13,3.761396083490354e-09,2.0908532270456047e-14,2.6461287765528416e-17,5.32389313767132e-19,1.0638738052678749e-14,1.1224340901172525e-11,4.331148612500557e-13,7.645848777509349e-18,3.489244279144152e-19,1.8870516260705017e-11,2.306759384201884e-12,2.6020936925664893e-18,1.9535385560321946e-17,1.0498171342659957e-12,2.3794406599049783e-18,3.2495590962001997e-13,4.740867529280657e-13,2.646435520270267e-14,4.762192159710188e-13,3.0107830117920287e-10,1.7789883920963573e-17,3.0542517829398495e-16,1.0124748931164182e-15,9.352787370530552e-14,5.857073940435109e-12,1.0,3.3693259635222614e-14,6.655570232429191e-23,1.5064021054497152e-17,1.5455006830738307e-16,1.9529911271087136e-13,1.6718898943231253e-14,3.127432782604661e-16,1.0992738002929146e-16,6.5998387746763365e-18,7.121485068317668e-10,4.33319558620221e-14,2.022425255301755e-20,7.316415133245754e-14,1.5083572295455455e-17
28,5.885990006504471e-08,9.802726630425695e-09,8.680551191590259e-15,5.487077806010099e-12,3.0615846663417656e-11,4.358881945030991e-15,2.5837951223017797e-10,5.022668005949527e-07,0.999994158744812,5.406389311929383e-12,9.134823453216256e-10,1.0290126528644805e-09,8.591141664737734e-08,2.2942153385385744e-11,2.1476225242622604e-09,2.2315035561569496e-14,3.098219181207895e-10,1.610603178603398e-10,3.1287780932710493e-14,6.318956469186787e-10,1.0072632311564078e-10,7.316325147079329e-19,1.41714999460937e-19,2.4640963917451865e-18,2.0456794617790074e-16,4.475164573558862e-18,1.9365935938209233e-11,5.513874293895788e-19,3.9941018168006456e-19,6.569626752435267e-20,7.0916732366034865e-15,5.171188659030233e-15,2.7021225534884508e-11,2.3675189413097097e-12,1.7499191651079698e-20,8.366475914844962e-12,3.833584761617013e-17,3.905862382114732e-14,1.0386429668614925e-17,2.755703076192026e-17,7.610142103617844e-15,4.839072892393048e-11,7.845511383836132e-16,1.0214058463848675e-17,1.0568760450135883e-10,8.078371955752561e-13,5.975567568159649e-16,2.2491192935847337e-12,1.2303079388598093e-10,7.76739506047619e-10,4.87568596878752e-15,8.580485941897303e-18,1.5229901419318813e-14,1.732132774885653e-13,9.10963605981266e-16,6.467046789100932e-16,2.410713366126152e-15,4.1900351596549715e-14,7.304677153950612e-13,4.794477108485988e-15,3.736274527613159e-14,2.987555101727678e-19,2.0738803384968757e-15,2.263230742207312e-15,1.2076022473661574e-11,1.842911457120011e-12,3.9654107987603025e-18,1.4797547715295338e-18,2.0659264026606262e-14,1.3474956827436158e-12,4.977557019932129e-17,1.6137978337015836e-14,3.48741620999041e-18,3.6928333654873136e-12,1.360480413221954e-12,1.085325622776634e-12,2.7807327211123783e-15,2.5639503083721643e-15,4.581965774679009e-13,1.158434763554332e-15,3.529013019309968e-12,1.076588955652288e-14,7.566987401258496e-13,1.2955179463924882e-12,4.098123618234695e-09,2.0090133723282833e-10,4.67873691721056e-14,1.6177967980065573e-16,9.267429165812173e-17,3.5343667992293604e-09,1.9412578911980755e-14,7.510429084200965e-11,2.7254512882657345e-11,1.576177105500065e-10,5.193105153011857e-06,2.936665632891078e-10,1.2064369780479381e-19,6.37923822923922e-14,1.1945285038894582e-11
