id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,6.592080075302218e-15,3.2762637241568523e-15,8.93695465766381e-21,1.4344140325771033e-16,2.3141815612241767e-13,2.8612842997710608e-11,1.16100504013884e-21,3.842625918090521e-19,1.4479483948469204e-17,3.4770110401982635e-11,2.3243717714449552e-11,3.1999199268865444e-21,4.031622057301803e-17,1.264708069918948e-15,4.4557185632093654e-13,8.458128889380091e-17,4.3431627738677037e-10,8.403048851223024e-22,1.750183351923503e-14,5.452955543708554e-20,7.84417019186745e-13,4.862441083997894e-14,8.931120478047026e-15,4.86311476238807e-19,3.881135053013986e-19,9.17156009748758e-15,1.3603303206100037e-10,1.7126421740748347e-15,6.507374292417505e-17,9.103509761672744e-17,3.58566124149797e-25,2.069629356782343e-09,3.898400005586389e-11,6.307045552489399e-09,1.4407409013360468e-18,9.638254604149576e-12,3.3736131149056706e-17,2.8380110413329055e-22,7.376111304862806e-14,1.4006726074721263e-16,3.1735750523651366e-22,2.2610962581437466e-12,4.3379090386800603e-16,2.943701539941811e-21,6.15888395838482e-10,1.9071805420906402e-17,2.372364349412237e-07,6.5625290742592935e-21,2.8488418760862106e-18,1.7729397390844372e-14,4.544496509927562e-15,0.9999933242797852,3.6001847089239985e-20,2.289348398354374e-11,7.647600434868007e-12,1.2958870643231535e-09,6.90100820932571e-09,1.0106364284995748e-20,4.318596887039985e-21,3.1875274938113077e-15,1.1586415454725805e-15,2.1866538815778396e-15,1.6631306630880975e-16,1.6933091764493474e-15,1.6552455406326771e-07,1.5657289917717088e-12,2.0843458794876646e-13,3.9962544877018456e-23,6.359473075404044e-16,6.942066571690288e-16,1.73695156967478e-17,8.049605379718073e-20,5.036299849381365e-11,3.595226886004285e-22,2.4514557139809767e-07,9.27149926610582e-07,1.1841709238568872e-20,3.668402040468699e-11,1.2607945620857208e-07,1.4091805294600764e-20,1.1685773876335404e-12,8.634117696177038e-21,5.0951159182484075e-21,4.688963599619456e-06,3.186497679052991e-07,4.912164407825705e-21,2.6584857052828716e-24,1.0193083171083293e-22,1.6220006671119336e-08,1.0958059008924895e-20,2.6544809019158508e-18,5.348726425961556e-14,4.275804781510722e-17,7.39549294335529e-15,7.404538272541398e-19,2.496871355566069e-18,6.562873396267204e-23,1.2803792470705844e-09,1.0307558824388607e-17
7,1.9306832777746686e-15,6.674471224191528e-14,1.0357291413409797e-11,7.176551575227563e-10,3.077614804509695e-17,1.743613391690102e-13,2.4320994870818957e-11,3.5021940397878535e-16,4.0885780746875095e-17,1.2810102777800411e-15,3.9190646445207806e-19,3.258563510336602e-19,7.73992634468072e-17,5.3277935630932063e-17,3.542475088641226e-17,7.191524021524665e-15,7.985283334487219e-17,1.7513293875011382e-13,3.2446482127831406e-18,1.4682201232574243e-08,2.046943832160713e-18,1.0688670380221594e-16,6.198451553784088e-19,6.129279298842377e-18,1.3362226646089346e-16,4.19980210334037e-17,1.8669348835972932e-13,1.0214586121382041e-11,1.1267659916753393e-18,8.29162950891011e-19,4.8674583142543654e-15,5.606555017710353e-16,4.3873246507140917e-13,3.944730042675558e-18,1.411630822000312e-13,7.006234651725776e-20,4.141577960581344e-07,1.5772129560503653e-14,9.115416754745809e-12,1.4474969833866425e-11,1.581671599248935e-10,1.8623783071269884e-10,1.2460514564605063e-10,3.2853043202552e-12,4.5515137543790905e-15,5.530876201476076e-09,2.603002712360897e-19,1.8244540100909035e-08,2.6731937992937986e-14,7.213544337054435e-19,0.999998927116394,4.536482942971826e-16,1.2635343787155851e-14,3.032735293195018e-16,7.691014691839316e-16,2.2218385117844797e-11,3.780986464047134e-16,4.851986000475872e-12,2.1111945969209955e-08,3.7417745984980044e-11,6.518944238587121e-12,1.006927864927263e-14,3.6387182146562606e-17,3.76718933825515e-11,8.4674002191988e-19,7.713134295512372e-17,7.957092026594677e-18,5.716453243924391e-14,1.1669368249478396e-10,2.679384749626479e-07,9.993214216692876e-21,8.57830135789955e-18,9.583429021057036e-15,7.867037138003824e-16,3.124823721052807e-20,5.669963162987981e-15,1.0440736986083721e-07,1.2977289293896518e-14,1.7761134233070333e-15,1.5214014130546932e-13,5.551391997020416e-16,8.134195899310581e-13,1.3397493603406474e-07,3.268100373654548e-11,1.4141802173739393e-09,4.6363392292025907e-11,3.111569771914631e-14,3.341913412668873e-08,6.98600918102006e-19,1.4796527176251517e-13,3.2597907121019454e-14,1.4743205340491116e-16,8.840203929680943e-20,2.6229041972617503e-22,1.8230998932722287e-09,4.697701103985319e-13,2.9729063655281607e-10,4.756676304451074e-17,5.4794744316997296e-14
9,1.5217821447421898e-10,0.9999805688858032,1.5878486405492692e-13,1.4229407066087478e-15,1.907698970171623e-05,7.811902513754632e-11,4.776378809611889e-14,4.667962461013531e-09,8.481014646122276e-08,2.6475534653513932e-08,5.873528226285618e-12,5.187802187833768e-08,4.4786838625764103e-13,1.5288617810985117e-12,1.5344081560897394e-10,1.0192500055766773e-12,1.4375257251231233e-07,1.7732231086629852e-16,2.1569157321755378e-13,3.0315305821204674e-11,2.1605989566908512e-11,2.7212912099509184e-14,2.0382642776919824e-19,1.827252084585446e-15,3.848184168556329e-17,8.798151551921152e-14,5.580620854317431e-09,1.0575590985454777e-18,2.0816829942487455e-15,7.82128220490327e-18,2.9147533974609467e-16,9.27098074849023e-17,9.682795364118757e-12,4.4151645230486314e-13,1.436462464713981e-20,7.252763944975982e-10,3.503248446914675e-18,4.072627319325078e-16,1.943764854612064e-15,3.1075036749546314e-14,1.1482684358933695e-16,2.386363676110115e-13,2.155749460980793e-15,1.3989721888305132e-17,2.1506726521208774e-12,1.4559220850796866e-17,5.890030475376765e-16,1.0257482797176865e-12,2.2749732653259969e-10,4.106287185279278e-11,3.584170788395631e-15,1.387127756552142e-16,2.591921083295955e-16,2.623078078529961e-13,1.9945509003096995e-13,1.6912276723908087e-16,1.5050916069014875e-10,3.975920138368956e-15,7.128374512463525e-17,3.8449015056041345e-15,6.254240560773366e-14,2.0826172368479812e-18,5.9526468566069475e-15,2.347315050665877e-13,2.1151723428314284e-10,4.3089304639556264e-14,7.632016729480686e-15,5.001084869646735e-19,3.8639572058185145e-15,3.2088992785650125e-14,3.526557301389288e-15,1.563493055183919e-14,1.069443364533427e-15,4.909794446006366e-11,2.7456548146176374e-10,6.36650497945479e-12,2.004302961096819e-16,5.695333663230731e-14,1.5010714893293198e-11,1.2201998675735368e-18,4.962969705341047e-12,3.5975462612638957e-19,6.937606810874096e-17,7.424035073765739e-14,1.6035281436010962e-10,8.812915397449217e-10,1.5521225285751137e-17,8.842458998359077e-15,5.5214743909827446e-14,4.384611597407773e-12,2.7408103510074988e-17,3.838384146116758e-13,2.446853212666883e-13,1.7482367008041233e-13,8.010857602269716e-13,2.9033749363027717e-11,5.831382608940592e-18,4.80217807793254e-13,1.3186297564971028e-07
12,4.881378504531519e-13,0.0001582730474183336,1.6964692454643493e-12,6.537765120939731e-13,5.251321079369209e-12,1.6792924540623595e-14,3.6685983104689512e-06,4.8415383702149484e-08,1.9651399441045214e-07,6.416546738385875e-10,1.3744033364509122e-16,9.44721563200801e-08,3.8093816101536504e-07,5.903640158066992e-06,4.685746901600396e-08,5.1480448376439725e-11,1.332057819489153e-14,1.726390291878488e-05,1.1283307890924406e-15,0.9982243180274963,4.4495440318370605e-12,6.742860370538286e-18,2.3186478727814245e-16,1.0015154117445807e-16,5.5330966994586103e-14,3.630541203428929e-18,3.3827096679317492e-09,1.422257256899432e-16,4.1243894841202245e-19,1.4754591316186786e-16,7.766613144711415e-14,1.6030245351346362e-18,2.6841402364641276e-11,1.5538151277791346e-13,6.002757293713263e-20,5.793259396372685e-15,1.0112196496825376e-10,2.8227850612516647e-11,3.871220767451104e-14,4.061473682119862e-17,1.6859759031581656e-12,1.0328958666150356e-07,5.496195624408182e-15,1.6980255363677893e-13,1.8254807387929617e-11,1.540878952210889e-10,6.3743021903994656e-18,0.0012613519793376327,6.377950398928078e-07,3.7020137389626173e-14,1.1882760053705255e-10,3.1044323308409094e-17,2.9121054526126677e-12,2.595180709598962e-14,2.610080410893903e-16,2.9911606926822905e-15,9.450853753493397e-16,5.376116885003057e-09,8.39528180307525e-09,3.530918233577568e-13,7.33233699451441e-12,1.2629939531663912e-18,3.7856485307630194e-11,3.011578320055719e-09,2.302176681847354e-15,4.4974149458840845e-14,2.4368748786746076e-16,8.450335700280198e-13,2.139213963305367e-13,3.53449433891824e-14,3.735645055078407e-16,1.2857322323510997e-14,1.252210760526701e-16,2.9722970612544586e-11,6.577228834879771e-16,6.46062987925077e-15,3.5893694700500633e-13,1.6855803862056429e-12,1.0951806952638754e-12,1.1547608702588974e-10,9.329461647666903e-08,1.3829035132469341e-14,5.6593382424807714e-08,2.2226109299382235e-13,1.9902107739611097e-11,2.8740946618199814e-06,2.590555721326826e-11,1.230140211916364e-09,1.3836778178277548e-16,7.547273916941322e-09,7.99465297472173e-17,9.761859376400395e-11,3.519197262704006e-14,6.985203312715989e-16,3.361903509357944e-06,0.0003196517354808748,2.934975938499729e-14,5.757879253682346e-14,1.617028260625375e-06
13,1.0671231693432093e-12,2.1451175558073743e-10,2.1523043083234299e-19,1.4329619397592333e-19,2.785204532285146e-11,3.4605798404848417e-16,8.972753096081476e-13,9.001001983685586e-13,2.2107123243131355e-07,2.351685790547009e-10,8.467048405718519e-14,1.556076540509821e-06,5.2686008333857615e-11,1.1409601041734163e-09,0.9999967813491821,6.864564645203295e-16,5.789481960505327e-08,2.7466102105904756e-14,6.361376269498065e-12,4.853433058010434e-14,1.4144030391349816e-10,7.316592817555672e-20,1.4924198546567027e-15,4.531571984082808e-19,2.813636562981419e-15,9.466789495527711e-19,7.564295856354875e-09,1.470333055105584e-19,4.761469710118303e-20,1.1933988344482551e-20,8.254268927191872e-21,1.2604371378929897e-20,1.8377938198956096e-17,1.1401565760580604e-14,7.142728444549168e-24,5.434711708440787e-12,5.080684273877075e-17,2.9060711939463044e-18,8.670343068147306e-16,3.274189022789666e-22,1.0741410092588994e-17,1.0434828592561021e-13,1.2731711956823315e-19,1.2051461106723886e-14,1.4330756633457176e-13,2.258428220492745e-19,6.811218907231914e-17,2.359937332357953e-12,8.326138889458434e-09,2.6007290543361705e-08,4.46187736458427e-19,3.971857596300357e-17,2.430078961285219e-17,2.7824020959964745e-14,6.875957867001131e-18,7.434792920433408e-19,2.253700562759517e-14,6.438559482897994e-16,2.891266563497014e-17,6.010079396199933e-16,8.660591071946448e-16,1.0202742297026826e-19,3.2836480388064027e-13,8.102621221542372e-13,1.0411027644369533e-14,1.5400276590944858e-17,1.1803388403557037e-17,1.918562092370033e-18,5.05575788922131e-19,3.4766525222695636e-18,2.9997301250096623e-16,4.078672295737551e-12,6.483854817906601e-18,2.4312139351419584e-14,1.2956728571988929e-11,1.9409789801892036e-13,1.0224922654013947e-17,8.723508894414866e-12,1.5275496145772394e-11,1.7023427298922553e-16,1.5740241054995607e-10,2.379927717824478e-22,7.906104732750916e-15,2.555706941377838e-14,2.386375060232926e-13,2.3955674005897085e-14,8.53080696323247e-17,1.5986584690664282e-18,4.4077368572528405e-14,5.068684621328812e-12,5.922741915862507e-19,5.855039786339944e-10,1.0435385601427136e-13,7.590317263606039e-11,2.8956158759814443e-13,1.3203166417952161e-06,2.5936022699883262e-18,1.1077151348959369e-11,9.416353466277019e-14
16,7.3580017634355954e-09,2.7911286129556068e-11,1.2584269626358946e-08,0.9974746108055115,3.879797958600273e-13,7.160879555339131e-14,2.2050524250971648e-07,3.4725329278728623e-09,1.9072802365238672e-11,7.29253896852855e-14,9.121892685648447e-10,3.3031856330051346e-12,2.1952557460735989e-07,2.3503615720343873e-11,1.627000942826251e-12,9.415101077242527e-13,2.57509454298227e-13,1.5073175745783374e-05,1.4382875335172685e-08,3.4790748486557277e-06,3.0801528862201e-12,4.133648718457339e-13,2.058502565453757e-13,4.460442296549613e-14,4.971480116466864e-09,1.0978361275615356e-10,1.1135426782049596e-11,7.096719656374262e-09,1.2185626856522913e-12,3.35658252223741e-14,8.414220076247148e-08,1.7099824334287916e-10,1.483981293404213e-07,1.7544491250423566e-12,6.110285888372147e-11,6.488323875571134e-13,5.877221553873824e-08,1.2308039309960606e-10,2.6145804271626716e-12,5.142785849954201e-11,2.193227111035867e-08,1.091461498958779e-07,5.9497873294844794e-09,0.00012928631622344255,2.1338659905723034e-07,7.853536772017833e-06,1.1712859415008436e-12,1.4087612854041254e-08,8.066750045720994e-10,1.3471870841108569e-10,3.497449870337732e-05,4.732134280781286e-13,4.983682629244868e-06,9.018848862174522e-11,2.998680270023188e-14,2.9666122336458045e-10,3.8664121275282237e-13,2.893327462061279e-07,0.001073698978871107,3.187714675556563e-11,2.0487088477239013e-05,1.3655587077776588e-12,1.0871564626313557e-07,1.791096021497296e-10,5.448834742780018e-13,1.1087250229024903e-08,2.2615485872901075e-12,9.428702263392097e-10,1.045175253011621e-07,9.197142958328186e-07,4.8653525056441965e-14,6.295402393829974e-11,9.772912324236896e-14,6.082086656533647e-08,3.5736747796297295e-15,1.2962388107329303e-11,1.1207577443883565e-07,2.296829827025393e-12,2.5817916598017132e-14,1.78516785354077e-07,1.4255457437325342e-13,9.862545084615704e-06,8.107974736049073e-08,6.303936816998146e-10,6.439168087624125e-10,5.0445405577193014e-06,0.001184913911856711,4.049888957524672e-08,4.5980485586551156e-14,3.250812369515188e-06,2.4425844458164647e-07,5.306461048348865e-07,1.7113004069368998e-10,5.651364250701396e-13,2.786498771456536e-05,3.355472344424015e-08,8.317853712469514e-07,1.0887239998425002e-09,1.3505231777344306e-07
19,1.4730955344433028e-09,5.440534741468772e-12,8.038266163801211e-10,0.999997615814209,2.4596572591591105e-15,3.705972008628431e-15,1.255214404638494e-10,1.2077116650494046e-12,7.653228636765597e-14,1.5750845528363284e-15,9.717211757465094e-11,1.4687340605943938e-15,1.2146746719565726e-08,1.3313607113735627e-14,9.09442546566234e-16,3.982454574040549e-15,5.961019777290556e-15,1.2539390359389557e-10,7.422201742102175e-12,5.862031748904428e-09,4.171068438557635e-12,1.2947412239561196e-13,6.840543452563653e-17,5.558499556359946e-14,2.954270161836803e-11,1.0935544136891906e-11,1.591124286362891e-15,3.8266219077980057e-13,7.381125739910552e-14,2.001068115801475e-15,3.4774785828695087e-10,6.49969522648064e-11,1.4181118501710444e-08,2.4194198483843896e-14,1.2427725677981866e-13,1.839936614728816e-15,4.5367137130325474e-11,2.1536771931812693e-12,9.898504542069086e-13,3.493007272314941e-10,1.3307705631904199e-12,4.615664295215538e-09,1.189958938677127e-12,3.4714300323201996e-09,7.93688934019876e-11,5.410442582842734e-08,5.860976715890351e-14,7.882994604302418e-12,1.098703853591454e-11,8.928024572624812e-15,6.966854471102124e-07,2.6093586858832833e-14,3.8911336375235805e-09,7.731881107586602e-12,6.718489832394439e-14,9.171114978556716e-10,4.234914692145472e-14,5.20326967276552e-12,2.573919921644574e-08,4.930067313592412e-13,7.421753025482758e-07,7.02679898317328e-15,2.8427561953731084e-12,9.844682781110468e-15,1.5944006098028707e-13,4.468310521588137e-08,8.550040037439961e-16,1.3976538296937152e-14,7.503378895989954e-08,1.6236326061402906e-08,1.6320714207501604e-16,2.6602453760357116e-14,1.66031141980228e-15,1.6844209675074412e-13,8.788995178700892e-17,1.8908317836810462e-13,1.5934462638256264e-09,6.292754301852072e-15,7.770832459343661e-17,4.63485205770553e-09,2.0817731238482892e-16,1.620761480580768e-08,1.6733846947003528e-11,1.1243270854263687e-12,2.797485576522263e-10,2.1676967776329548e-07,1.2701354634714335e-08,4.739281189714006e-10,3.849512620620089e-17,3.5166922152107816e-10,5.313698925313304e-10,3.4742100862850123e-10,6.936810202856983e-14,8.247565736645753e-15,2.836099497471878e-07,3.928224390735424e-13,6.961321741272286e-09,3.962903789844763e-12,1.0044843890000266e-07
23,3.2347662168772146e-17,1.3865913625621396e-12,8.619676084009598e-10,1.1374560321408822e-10,1.3598274416215528e-11,2.5729100343596656e-06,1.721140918675701e-08,1.2238812936195276e-13,1.771613415190957e-17,1.2423114837192828e-12,7.990501851535693e-17,3.1884894030609345e-12,2.0127698494980137e-16,7.511033488965049e-14,7.169145252239529e-17,3.025507066922728e-05,1.542294407976459e-19,5.7425411810734656e-15,2.3489795178410766e-11,7.484812249158868e-12,3.856851036460052e-12,2.841323842872612e-10,4.783546336817324e-10,3.67637298381851e-09,4.209096005070023e-08,6.476506136943172e-11,4.213895937489293e-17,7.338269091504684e-15,0.9999274015426636,1.7390553693985566e-05,2.1718671632697806e-05,2.352584036054931e-15,3.3319969006129213e-10,4.5823282668333576e-11,6.310450079149987e-11,5.106930434095602e-10,4.292590520776733e-14,1.6074622521955462e-08,4.843105083640609e-12,1.3355985761798195e-10,9.113342675989844e-15,2.4990018109324875e-19,8.288101871478659e-10,2.1580644443772862e-13,5.270013687052287e-15,2.3897882641971818e-14,1.7625082742291163e-15,1.648467231045881e-14,5.222480633272099e-16,2.6734943265834844e-16,9.743642761931345e-15,4.366485471807291e-12,5.4433933055486605e-11,5.1214911184324554e-15,3.5872268697167975e-12,8.855911914906756e-08,8.914377049029643e-12,5.790614515666093e-12,1.1396285674824776e-16,1.314203059528049e-13,1.7409458596961969e-10,4.060130565086695e-10,3.543798067495718e-12,2.2849953266318446e-12,1.3233527988709692e-11,6.700467004155941e-12,3.378134993958781e-10,1.4892953537071207e-09,1.2273032590215394e-10,4.034284302179003e-07,9.226095443182203e-08,1.4966521078019213e-11,1.173782182561922e-10,4.0066510109681985e-09,1.266593777017773e-16,2.529958505621935e-16,5.5787887059521174e-14,6.689558846098564e-13,1.6041150189166934e-15,1.7802641305575406e-10,6.069386104812224e-10,7.211379410287933e-11,1.2662274352680854e-15,7.073577436476582e-17,1.5326833498110343e-13,8.137609001630883e-15,4.164334621494653e-13,3.899669753781865e-10,1.5285698867686243e-13,2.4022564536554936e-13,7.634530486098912e-13,3.4846217589619118e-15,4.246225766835199e-13,2.2324966853469463e-13,1.3546889920194257e-18,7.787998111415361e-18,3.189354683130752e-11,5.417092805650879e-16,2.53837795227696e-09
24,2.26089564847598e-08,1.5432377598045832e-09,5.467779007339857e-13,2.2803842147922637e-12,3.1434434916155496e-11,4.231387740194492e-10,2.3583641550056766e-13,3.3131493832076406e-14,3.153104088937653e-08,5.681367876153587e-11,2.8509234903384417e-12,5.300596129250259e-16,1.5462332342243076e-14,1.4645522589337994e-15,2.1268606992773387e-13,4.149095888909826e-13,5.1502109243983796e-08,2.7566992200252216e-15,1.573790604130279e-15,6.930493505474811e-13,1.1370177022129724e-10,2.966298539262835e-14,1.5385349289610726e-17,3.160006503970421e-14,6.970661609896205e-17,5.590974121931318e-14,3.209051774311078e-11,7.410147799188915e-13,5.897309317351375e-18,2.9864158258700087e-15,2.4171689880289813e-18,1.716819575392492e-08,4.162754141390224e-09,7.89954143765037e-11,4.149742479980442e-14,4.483930520176975e-14,1.6157004553707388e-11,1.1475528643653532e-12,1.3171233548270322e-10,3.4853880892526945e-10,6.642716975438501e-13,3.382764068859956e-10,3.754007087825029e-12,2.857231059140662e-17,2.204063320743188e-10,1.3241588381340819e-10,3.3327318108602707e-15,1.1916875906209379e-12,7.973270422061683e-16,5.103918149392244e-15,3.0407198026854987e-12,4.858830005005643e-10,1.9803243186278867e-17,9.489136069289046e-17,5.602313318114893e-13,9.974525545797253e-13,7.687828577408219e-15,8.646580088207678e-14,4.970823665878532e-12,4.845387735485929e-08,1.3290027715481822e-12,6.790957058570423e-15,2.4137990542134403e-16,4.7309815705840266e-14,1.0464034500001773e-10,1.8644048110916245e-11,1.5483387728427246e-16,5.759028293579966e-18,1.4667811409907472e-10,5.2364175495700493e-11,4.573043531953282e-16,6.71837226422136e-15,6.30514390698167e-11,1.1471298548674148e-17,2.9703059456487324e-11,2.897063665352473e-11,2.208276286439978e-13,3.916369832601685e-12,3.42808315068055e-09,3.157666829563515e-15,3.9344768491388765e-14,1.1204257905847188e-14,1.5815666484786384e-11,1.1785737663583262e-10,0.9999997615814209,1.4855338096794735e-12,1.0584823645872318e-20,3.00609811870712e-15,1.8868250129086724e-14,9.21529519359865e-12,1.5386730247129304e-13,9.716804522997592e-15,2.1827842115583083e-15,3.7138892785259765e-16,3.036134454958983e-09,7.097295299206274e-13,9.809867080000356e-17,1.515830538346974e-12,1.6997400623431388e-15
28,4.7987569473662006e-08,7.343039953866537e-08,2.54029399105642e-14,3.5319416662182856e-12,3.308197465967666e-11,2.5626494775234186e-15,1.448700465145336e-10,5.764750454773093e-08,0.9999978542327881,3.76190571749202e-12,1.4818628546464652e-09,5.933709079641858e-10,8.19189338585602e-08,1.722274406423807e-11,1.2103013036224297e-09,1.0479252760139078e-14,6.983128519877368e-10,1.1302067615126532e-10,6.44461765311917e-14,2.9666438750020063e-10,2.371959850755445e-10,7.134257524377579e-19,2.7245925755394806e-19,5.996751729821581e-18,1.5411878295344282e-16,1.2408186471508858e-17,3.6769543030994167e-13,5.754315018449639e-19,4.377836331336765e-19,2.331339280104407e-19,8.56652396033802e-17,9.63292877946163e-16,1.071890701198619e-10,3.262993824790228e-12,9.860854009574455e-21,2.9789679837494143e-12,1.578403545561026e-17,1.379833103516432e-14,2.169288931918073e-17,8.472182357115122e-17,1.0059549628840467e-15,8.940467810525377e-11,3.674480541259378e-16,2.4520494739246684e-16,3.0556762675715277e-10,2.1494333819326722e-13,3.6639408044175745e-16,1.699762075882405e-12,7.99355859282258e-11,5.1458230038159414e-11,4.963793065411492e-16,7.214228415421017e-18,5.815253877397564e-15,3.248645452581973e-14,6.586149680001135e-16,1.0621353760227538e-15,2.7265008013897113e-15,1.2809582699570797e-14,1.1631739679513614e-13,1.3935973889093144e-14,1.2927922350258053e-13,3.8650776678667415e-19,8.939272323131402e-15,3.036437780086585e-15,1.885337589171976e-12,3.357415474108949e-12,7.076636846690171e-18,1.1499002688544927e-18,4.117441386756668e-14,3.942464302068849e-13,4.524153849028948e-17,1.4542066620435064e-14,8.61699355823233e-18,1.991125261901778e-14,1.0735673417958114e-12,5.860843901124221e-14,6.569889294391813e-16,1.9195481826500636e-15,3.089509984649519e-13,1.0214496307090512e-15,6.595852336532815e-13,1.613673071042409e-16,6.389555226062049e-13,3.0892389341063975e-13,1.004875116450421e-08,3.6369440792327623e-10,5.67404628531022e-15,9.082882524173632e-16,3.3720841542614276e-17,3.9838656817892115e-09,4.725027183074713e-15,6.562104332141772e-11,8.328671953494737e-13,6.221686360552425e-11,1.9228330074838595e-06,3.2030236796209977e-10,2.3162602945254483e-19,3.3213300274122226e-14,2.1544592498923265e-11
