id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,5.399677808255331e-16,2.086683665011098e-15,1.5620326418364005e-21,4.356589887110611e-17,1.750838616611499e-14,3.242111657267288e-12,9.103891054776627e-22,2.856138074378023e-19,8.563108697024911e-17,3.3329521868102896e-12,1.3271414349425026e-11,4.712566856927653e-20,1.726063556707867e-17,2.28220216264344e-16,1.247741927140611e-12,2.374564964552654e-15,2.9855343197660034e-10,2.010100511561495e-22,4.706757952951859e-15,1.766285870567869e-20,6.492105030647677e-13,4.869822129100268e-14,1.4369929196762256e-14,2.3696829789053614e-19,2.476131817959045e-19,4.9180433759742764e-14,7.573938004545866e-11,1.8222671104023972e-16,5.167695071639283e-19,3.588188398013356e-17,7.760328436107603e-25,8.754293956414472e-10,1.995240344471183e-12,9.503910991526254e-10,8.525680780219872e-19,9.61974683938438e-12,7.548853446532483e-16,1.1103830974770003e-23,6.936042452193592e-14,1.6258534379111503e-17,1.2319653631046515e-21,1.2242335238003138e-13,3.566560338147504e-16,9.874228243765601e-22,4.258061611639441e-11,2.1640360041561163e-17,1.0621477031236282e-07,6.228622756600632e-21,1.3048845248857903e-19,2.481053311406754e-15,5.888322115801272e-16,0.9999995231628418,3.767503152004302e-21,3.1055273370245162e-12,2.4935855789075256e-13,3.280319349485694e-10,1.3865506520716053e-09,1.4506025679859496e-21,1.174814372139983e-21,1.4537312012743889e-15,4.679382165733955e-16,7.876715230580034e-15,8.904874315143405e-16,5.308182368084105e-16,8.821248087542699e-08,1.583227499839593e-13,3.712264870503468e-13,1.2375741388972239e-23,1.0045028572448772e-16,1.9982869095889452e-16,1.1325287108488125e-17,1.0902386522525809e-19,9.355147732870162e-12,1.241347102834715e-23,5.6602832643193324e-08,3.0593003685908116e-08,5.080823222771643e-21,3.8697028220679996e-11,9.095329289721121e-08,2.757983740449101e-21,7.415146648830431e-14,5.083886375977503e-21,5.100787032985154e-21,1.7272827790293377e-07,7.097727294791412e-09,7.578602493676365e-23,3.397292350687672e-25,5.853361327375296e-24,6.07918870798585e-09,6.3402601304752005e-22,8.4347798347548885e-19,6.81717391413407e-14,1.585883284891006e-18,3.1720693542821535e-15,8.557446454446469e-20,2.3153114149652734e-18,1.2618097602856954e-23,1.1957624890257534e-09,1.0082991695789648e-17
7,8.276527487178272e-15,3.729630536700168e-13,8.319736566342328e-11,1.4935022107920304e-08,2.574699050593703e-16,2.9377641812267097e-12,1.4956709204483332e-09,6.9107088825873415e-15,1.9043327180602978e-15,2.342920237159707e-14,2.6450605555097906e-18,9.616282332116816e-18,2.618271844180651e-14,2.6987464963235033e-15,1.4879005897759661e-16,2.315700528467829e-13,2.3022998722016204e-16,7.602734414247081e-12,4.88405417785036e-17,1.2812540717277443e-07,9.271877412274238e-17,1.2417945581462983e-15,5.552735073637407e-17,1.0843770053797736e-16,2.0039780974917673e-15,4.908075238141104e-16,2.228880795207555e-11,1.1675087979723386e-11,4.4675555045401095e-17,4.902328582815126e-17,3.7698530820466647e-13,2.384010415294735e-13,5.174962021403662e-12,1.8184653883071035e-15,1.6859995387655258e-12,6.624991372550119e-19,3.0371102184290066e-06,9.266540442962046e-13,2.1059475344142875e-11,7.867194395938526e-11,7.960206938051329e-10,3.822711036605142e-09,6.540473718175122e-10,2.7653014426920475e-12,1.552695756798679e-14,3.6596256336451916e-07,1.3267464173370781e-18,4.983136250302778e-07,4.76103477389106e-13,2.119044327150377e-17,0.9999934434890747,4.109545684435542e-14,3.421221910372002e-13,6.8766276649216175e-15,1.7280133487312943e-13,1.0155518787025031e-10,1.7720565590061588e-15,2.5994270971829714e-11,1.6124657520322216e-07,5.5734007686769615e-11,6.053794271432267e-11,5.687915687491857e-14,2.810386232865008e-16,1.9472383427920903e-10,2.4201167288598753e-17,1.807070084661102e-14,1.5143332322768818e-15,9.90964688779572e-13,8.701304121672138e-10,9.638114306653733e-07,7.093709647738112e-19,8.284071692002111e-16,6.03328964478983e-14,1.3875326118311499e-15,1.1438442210960505e-19,1.274058678381925e-15,2.0452844751162047e-08,7.615952139772286e-13,1.3513006631628993e-13,5.4739450819352165e-12,1.8371843082216552e-14,8.230195171210486e-12,2.066121425059464e-07,8.874204149300624e-11,1.8165998483254953e-08,2.1329848998163925e-10,2.173690643713505e-13,1.1245809901083703e-06,1.2975811869913159e-17,1.3125746149700301e-12,8.504931242776792e-13,7.850206063946289e-16,2.5165890666226485e-18,5.8116183108134196e-21,8.001509677058039e-09,4.324098371033536e-12,4.307466050512687e-10,1.2322906367198683e-15,2.621437789063208e-12
9,2.83973677905891e-11,0.9999853372573853,6.892433723233856e-15,1.943786923790807e-17,1.4464288142335135e-05,1.3902051385072944e-11,8.161615609421965e-15,2.0849935111755258e-09,1.1403662369957601e-07,5.214211729054341e-09,2.45575288619973e-13,9.36972543996717e-09,3.221997863823989e-13,1.351916218946328e-13,1.682748558551328e-11,2.7084337377025758e-12,3.10209173903786e-08,6.163877286015265e-17,1.1308350631768216e-14,4.097176764528143e-11,1.7462340601293036e-11,8.451942081324007e-15,1.14457138878708e-21,4.351611583312022e-17,2.622363339886795e-18,4.936466088467173e-15,3.6294440786122095e-09,3.253251589087334e-20,6.267253025016222e-17,2.0409827550763497e-18,1.1305142779030621e-17,3.3631635490224414e-18,2.4994284419932455e-11,1.030771930483898e-12,2.3081319848491504e-21,1.8634153942098663e-10,3.781623674360208e-18,1.6570957650971475e-15,9.430714287857895e-18,6.407216066300209e-14,1.8981878646048822e-16,4.2465586846647876e-14,4.3586579048164424e-16,4.7735662572246105e-19,1.0485070927809814e-12,1.1731699968589516e-17,4.775628997518134e-17,1.2964222963652173e-14,1.4759979696798986e-11,1.5735542209516229e-12,8.145091981854504e-17,3.8157514093548596e-17,7.335634871978282e-17,2.5433118000408976e-14,6.85736461104175e-13,1.0625476693098298e-15,1.1896980622871922e-10,8.29973026070241e-15,8.709849545075083e-18,2.891621192369228e-16,3.945254157546561e-15,1.868493883867964e-18,1.796997761775417e-15,7.159896319493958e-14,1.066243274228107e-10,2.0108740044736013e-14,2.9945834072383573e-17,6.899891407447164e-19,8.448165267291319e-16,1.9406538614154766e-16,5.750320728707743e-17,2.186144391260066e-15,8.27888282110679e-17,1.015194438930278e-11,7.351359104790234e-11,1.6125176281051035e-12,2.4440156311177573e-16,9.972925263390664e-15,8.034082080166094e-12,7.488046808269572e-19,9.593018653747398e-13,2.7815738943121733e-18,2.264667985065235e-17,1.1472549662659356e-14,5.4711474933855087e-11,4.898807748343614e-11,2.825691324128505e-17,2.427968697811143e-15,3.3386914923255046e-14,9.805742372595572e-13,4.773438561217548e-19,9.770415948734748e-14,2.8739739808911896e-14,5.804077701175017e-15,9.842595353115255e-14,6.7974527916125904e-12,4.515727921060723e-20,3.0917451351907335e-14,3.865234887712177e-08
12,8.692612601945982e-14,1.101448287954554e-05,1.1002815683298223e-13,5.44671365369548e-15,5.629292604975022e-13,2.3579692597753372e-15,1.4855449990136549e-06,3.797886005685314e-09,2.1963558083371026e-08,1.0262010685657685e-10,2.5072292698374273e-17,3.8744346397834306e-08,3.9477548341437796e-08,1.417338353348896e-06,2.3785564629008604e-09,7.718854201643754e-12,1.8110377563926305e-15,1.4927665006325697e-06,4.218745267286773e-16,0.9998334646224976,6.41715467656484e-13,1.5148282634775479e-18,2.952694650146427e-17,1.2192347752733559e-17,1.7555255463701886e-15,3.1034271823195656e-18,1.2906846424964868e-10,1.0988925899717165e-18,3.218276247288878e-18,1.5345866304612345e-17,2.7968819548231973e-14,8.347855560084754e-19,3.195178496784301e-12,2.62544516292304e-13,4.0407785847912473e-20,1.7749313358895807e-16,1.1247441172868022e-10,6.48643014300454e-11,3.9569059427689915e-16,4.287862891084928e-16,8.675159657474396e-13,3.2332312827065834e-08,6.739607697846381e-16,1.4477136462830338e-14,6.003699599098355e-13,1.63421220999993e-11,2.4251711332748193e-18,0.00013895258598495275,1.4742747111995413e-07,1.2615041677959586e-15,5.873945080336895e-11,8.920452210572922e-18,3.624370335103544e-12,2.4858801286566827e-15,3.4486554694720733e-16,1.5151309255549586e-15,1.5687273852787277e-16,5.266617697508025e-10,5.753000853481183e-10,1.652886710151475e-14,3.037667773569952e-13,1.1633385416884526e-19,6.167919907457131e-12,7.768398702090451e-10,6.204863092750532e-16,2.049012679363263e-13,2.42998677200595e-18,2.6545595149113366e-13,9.062571521131421e-14,1.849168003304467e-15,8.15451274185087e-18,5.5077652474347285e-15,9.12711832353562e-18,3.665444683886854e-11,1.441677604797605e-16,1.7788084968567392e-16,7.690674269297815e-14,5.651271551415649e-13,9.887013083242913e-13,4.9586654227162796e-11,3.2179979569946227e-08,2.5516220402864095e-14,1.2848106578644547e-08,2.066378379441281e-14,8.85590559218663e-12,6.970255981286755e-07,6.000357003800583e-13,6.011088293789157e-10,4.533653852927997e-17,4.837568123861047e-10,6.6010563845380145e-18,1.3850133713522172e-11,1.8321525937017857e-14,8.923523863059576e-16,2.0720028715004446e-06,7.956794433994219e-06,3.3227082347207e-15,4.836245997180992e-15,1.0835494776983978e-06
13,1.3269913596777871e-12,3.4342504534601304e-11,2.759042838594724e-20,7.098124724257614e-19,2.83437552942023e-12,3.074758715290672e-17,7.385438831677971e-13,2.0679607386307058e-13,2.846746269824507e-07,5.621295789959291e-11,1.8634877305525113e-14,1.1714043921529083e-06,7.957974557104563e-11,7.444965199887577e-10,0.9999938011169434,2.5165746968410473e-15,1.2421689454811258e-08,1.0954127382457098e-14,7.640401332442703e-12,4.525592005094267e-14,2.2849358516374707e-10,2.0774771946827135e-20,6.01343033794861e-17,1.787587839292641e-19,1.0245478654718706e-15,2.3419023765267093e-18,7.442072735841521e-09,3.598580107782616e-20,2.6429925005808315e-19,8.668505468321943e-22,2.0005746008745707e-20,1.1820007056599292e-20,2.928218127666799e-18,1.6953857412470123e-14,3.062247001895558e-24,7.47199773842161e-13,3.1044845424811737e-16,7.854154362446128e-18,6.909781116812302e-17,1.7197145519494966e-21,1.918696385142481e-17,6.988442620816174e-14,1.899570128903392e-19,6.835672774888925e-15,3.1764224683563302e-15,1.3202937364749168e-19,3.616447865588373e-17,3.694614492816273e-12,5.90900040009501e-09,1.5762200433755424e-08,4.608594906820683e-19,3.2132872480449687e-16,1.2985683178645571e-15,6.066756255349026e-14,3.025587005136488e-18,2.9315699669064406e-19,7.0139181531443835e-15,9.47526630182445e-16,9.056269146017596e-17,7.265631039959062e-16,1.8474269270813857e-15,2.902181919953051e-20,2.411915610810167e-13,5.367556984818556e-13,7.44874200839761e-14,1.672202187429844e-17,1.8096807994781666e-19,1.0640193791295168e-18,1.144848599305449e-19,8.573640712135697e-19,5.907837754906011e-17,2.0392008394376493e-12,1.890354406301362e-18,1.1813236478440403e-14,7.490221984318701e-12,1.347299008469527e-13,3.3913174269922656e-17,5.4019577006014785e-11,1.9420380234502765e-11,3.795823304909477e-16,6.388219120356808e-11,1.011967995415329e-20,1.6955376989577498e-14,3.73494773520458e-14,2.627818752529154e-14,3.974304846538542e-15,1.9433584442335045e-17,1.7737655737086974e-18,1.1749060180158734e-14,7.831904395849687e-12,1.3294103492686309e-20,3.308963547610233e-09,2.1231180672592366e-14,5.152707080458008e-11,6.913645003714386e-13,4.693892151408363e-06,7.603942049918611e-19,1.6660939121393437e-12,7.295494097074931e-14
16,1.638264706116388e-07,3.114319219177375e-11,6.308025035650644e-08,0.968696653842926,9.569487129795773e-13,7.020067036359046e-13,3.3528021958773024e-07,8.532136774874743e-08,1.729358461988184e-10,1.8735566483657484e-13,1.405554872491166e-08,2.437380505759812e-11,2.7214102829020703e-06,1.7515065786621875e-10,8.227952173756048e-12,3.4543305715839523e-12,1.5768331735818708e-12,0.0001242920261574909,1.2887356604096567e-07,2.941855882454547e-06,7.010276473901067e-12,2.0402080632558883e-12,3.3646433621019323e-13,1.0208523073098122e-13,1.7663459583872054e-09,4.379505438856235e-11,3.718786700801502e-08,3.2044006559317495e-08,1.2151964330631149e-11,5.284001165626771e-15,5.307031756274228e-07,4.806860243178335e-09,9.184093840985952e-08,3.030235090628608e-11,9.248011384466182e-11,1.7086287896692087e-12,6.595010404453205e-08,2.7056967777383534e-10,4.289073870372695e-12,2.425498864255804e-11,3.841441298391146e-07,2.7184119062440004e-06,1.523151027527092e-08,0.0007647488382644951,2.993036218867928e-07,1.568939842400141e-05,1.0187793534136014e-12,3.645800177309866e-07,4.921245633227045e-09,3.8021784831698824e-08,0.0006006516050547361,2.322695855094814e-12,1.4644977454736363e-05,9.912782816812182e-10,2.7520054377699887e-12,4.926840602159643e-10,7.502613981469342e-13,5.879796276531124e-07,0.004703745245933533,5.949362530399682e-12,8.471010369248688e-05,4.390367409901064e-12,2.2476572780760762e-07,6.813690167639663e-10,3.249688495729486e-12,7.741796537175105e-08,1.1725144292984435e-11,7.569839199916828e-10,9.788681154532242e-07,5.896921265957644e-06,7.494115191689771e-14,2.4648055818587977e-10,1.5467289179050409e-13,1.5859583868405025e-07,4.4758965820788574e-14,8.946195173553662e-11,3.7134512353986793e-07,6.887709153025057e-11,1.1739051300040798e-13,4.661470711653237e-07,5.279755582385248e-13,0.000214356929063797,6.967059107410023e-07,1.0280568618625807e-09,5.79510328613253e-10,1.9687640815391205e-05,0.024587467312812805,9.242911858109437e-08,1.6555978593277287e-13,1.530729787191376e-05,9.793798199098092e-07,2.896696742027416e-06,1.7134418328623724e-09,7.920263403460304e-12,0.00012561115727294236,4.600555030265241e-07,3.44808108820871e-06,8.916783755807955e-09,4.202688160148682e-06
19,1.6807202296575952e-09,2.68837773223507e-12,1.5864606850435337e-10,0.9999971389770508,1.4949616946522944e-15,6.317982331153094e-15,7.479772357044112e-11,2.0083891147382182e-12,9.558151525031894e-14,7.955112682650511e-16,4.945317766402724e-11,1.941514499829446e-15,5.2224383040311295e-08,9.098554327763731e-15,6.512345052328908e-16,3.477070248478903e-15,4.2623570349772065e-15,1.3197151704780197e-10,4.109549939929069e-12,1.6957513171433902e-09,2.017765295125873e-12,5.201634750099521e-14,6.607380428475166e-17,5.750463988448903e-14,1.9331552417872766e-12,2.86087207526306e-13,4.781054567006005e-13,1.7398529719801076e-13,3.907140724238728e-14,5.152553298915928e-16,9.043019805199393e-11,1.1982705105939573e-10,2.4735422599064805e-09,5.5231881080416295e-14,6.018152827209217e-14,7.309662988930893e-16,1.9402448397931593e-11,3.699309521904004e-12,8.868863759711743e-13,3.13106658655915e-11,2.063819601327843e-12,7.569652460404086e-09,2.0767110633142932e-13,8.298962073105542e-10,7.6353576239363e-12,3.0188449073875745e-08,1.4398098124456145e-14,2.7524262383171738e-11,4.4182053848818015e-12,1.492937040268802e-13,1.7635372842050856e-06,2.3253390518999072e-14,3.773954038166494e-09,1.0332924620104489e-11,1.7377181507974293e-12,1.2507384017368395e-09,9.236055727190363e-15,1.1349984537292745e-12,1.561127938032314e-08,1.7252195969020244e-14,4.867010261477844e-07,2.706282336696988e-15,6.954057555491611e-13,3.828558004886863e-15,5.261856420957049e-14,3.046186236588255e-08,3.018521815642295e-16,2.0846103401144563e-15,1.04223531138814e-07,2.1486410428650515e-09,1.139729549691658e-16,2.7253410438783307e-14,1.7749781873994757e-16,1.8671513174559756e-14,1.1258886342868288e-16,1.5844594245580795e-13,9.652080246169703e-10,2.096469902518848e-14,1.0419642128261787e-16,5.935236302434532e-09,3.0886662021911997e-16,2.273599086777267e-08,1.1783228906492305e-11,7.286470146868063e-13,9.565424841095904e-11,8.537035256495074e-08,2.7243462596970858e-08,3.188477815108115e-10,3.4034078296975857e-17,2.8932636841894066e-10,4.723864632794061e-10,2.5900442901516385e-10,1.1181134414606914e-13,1.26544706381378e-14,1.624546541734162e-07,8.503794998900027e-13,4.213370985439724e-09,5.840379829064046e-12,6.127779528242172e-08
23,8.582609618932192e-15,1.5330911887212473e-11,1.256699011520368e-08,1.383391623477337e-09,3.8895964227236846e-10,8.20594941615127e-05,6.377264867296617e-07,9.083173124237176e-13,1.5697614801584272e-15,1.4373243914511669e-11,6.528032102512057e-16,3.60288986145374e-11,8.694816920487916e-15,2.264943874813463e-12,4.909342611188433e-16,7.84506046329625e-05,1.2734295975999111e-16,1.3383939139258172e-13,1.4435672102131036e-10,2.3213883593165008e-10,2.215954642004192e-10,6.3664784555328424e-09,4.7896375754419296e-09,2.1474299671808694e-07,1.16336673272599e-06,2.2403667809811623e-09,9.354684809035696e-16,2.3062866720546804e-13,0.999160885810852,0.0006394548690877855,2.4356881112908013e-05,4.4935214403574175e-13,7.999148898818476e-09,1.4574007556333868e-09,9.254866317753851e-10,1.0245257975327604e-09,2.500812707958988e-12,1.5303400004995638e-06,8.684939573067041e-11,3.860862207716309e-08,1.0371740901023163e-13,1.603923390947267e-17,2.4073065763019486e-09,1.2435203691416041e-12,2.6605416003980253e-13,6.039804507224078e-12,1.4987928162023961e-13,9.596323301969134e-13,9.222842013213196e-15,7.972514656914495e-15,5.937232042813045e-13,6.288326196562943e-12,4.1078562773577687e-10,3.007810200992417e-13,1.4960960248444621e-10,1.8954899587697582e-06,8.914755045275058e-11,1.1565765012377938e-10,1.0378973164788352e-15,8.737251915892641e-13,3.2854623466249677e-09,3.612873555880469e-08,8.087382846744262e-11,4.747773355018303e-12,1.504334018465059e-10,1.7771561999779806e-10,1.1481785522349242e-09,2.5147272708636592e-08,1.1269209565512028e-08,6.794590717618121e-06,2.3093607524060644e-06,2.3115881431223784e-10,1.5787020579693944e-09,1.4544946225214517e-07,2.0822710468723768e-15,1.5942429939120456e-13,3.6425670812967326e-10,7.462844578420835e-12,1.9431406082705965e-13,5.406716407918566e-09,1.039999464325092e-08,8.965779785263805e-10,7.916784632369667e-14,1.1424632161800233e-14,5.950965414891485e-12,9.466642828795044e-14,2.442415844225443e-12,8.088131941974552e-09,3.236057906016998e-12,6.300078948112686e-12,1.1803657010145407e-12,5.358696342563918e-14,1.3211307915705905e-11,2.090408358565443e-12,6.744892256994962e-17,7.111892442450039e-16,3.4681532645741697e-10,1.7558921845814077e-14,3.9757885872404586e-09
24,1.2712204899845148e-10,5.215725421003903e-11,7.938829850668086e-15,1.8374460752836747e-13,8.029201218825999e-13,1.6294643412351206e-10,3.9797931118169816e-14,1.2318475326093359e-15,7.50362261214832e-09,7.441184821099789e-12,3.1595972176503076e-14,5.163562477298968e-18,2.270082179959415e-16,3.7442303957433196e-17,6.0480968818506665e-15,5.045039364569293e-13,3.072897047928791e-09,1.3968242985647336e-16,6.724671496048858e-18,1.8293820505752706e-13,3.453891252863661e-12,3.098481725863101e-16,1.4307598298722523e-19,1.7844743531804825e-16,1.595562642226372e-18,2.5466132909473225e-16,3.1099567365799885e-12,2.707653259522119e-15,5.1086755410631684e-21,4.952341709360205e-16,2.9081292193103363e-20,2.5468895881175513e-09,6.18649576011876e-11,4.049245747733687e-12,1.0941535390663216e-15,1.3031523966476263e-14,7.767684932769026e-12,6.376721524946338e-14,4.5175503420556706e-13,2.912783209074732e-11,5.982849849220373e-14,2.9414297386676225e-11,1.0334854987862491e-13,2.2972594388672224e-18,2.103997098074073e-12,7.259239737100742e-11,2.8893243434187395e-17,3.988372539133131e-14,4.300679508737233e-18,1.2308464720145793e-16,9.719129797844395e-14,4.4978856750255147e-10,1.6182726274500739e-19,2.4025256164401082e-18,5.308979913131416e-14,9.06972413838858e-13,2.61648900923327e-16,7.810708917615821e-16,5.181887362780413e-13,5.561358484840184e-09,1.4664213853626817e-13,1.0643152285474026e-16,1.8779750280490467e-18,4.111948886313492e-14,3.347479411719423e-12,7.536779224803433e-14,5.236722632012343e-17,9.254150957596621e-20,5.464300453089654e-12,1.1556538061577304e-12,3.801100934352476e-19,1.7879221743225015e-16,9.352382149968586e-13,2.2551715845717294e-20,3.9222515209672015e-13,2.1833117182668699e-13,5.896670684287647e-14,1.111097433677266e-12,8.380555693854319e-10,6.981015264187409e-17,4.049563300385613e-15,4.07019024671715e-16,1.182582677616839e-13,4.225206989838526e-12,1.0,1.76613044122146e-14,2.849137640411122e-22,6.128985484288798e-17,1.7828345503341573e-16,1.160442049527241e-13,1.5194817102885303e-15,1.164155597610308e-16,3.624964848047464e-17,1.2525959826738699e-18,1.6793463841757728e-10,6.085174139754124e-14,8.519211969335766e-20,1.838167205253649e-14,4.552173765098569e-17
28,3.641888923766601e-08,2.5003970449688495e-08,5.282244631052402e-16,6.471432547824896e-13,1.8945081614596404e-11,1.1166484048047908e-15,2.8015948935755652e-11,7.735227569583003e-08,0.9999992847442627,5.031216871072275e-13,3.5487510152698576e-10,4.32101104896887e-10,4.715489509976578e-08,6.1810626061920004e-12,4.906528516812614e-10,1.557872313952529e-14,2.269169852020525e-10,5.252219492657417e-11,2.87051876409275e-14,1.4893447586317166e-10,8.799402873016504e-11,1.2372506190882748e-19,9.648622405730649e-21,1.3867336587570002e-19,9.379110625343775e-18,1.4960636712817824e-18,4.862057804977393e-12,1.0918942413239087e-20,3.573281176488594e-19,4.178238715815228e-21,2.8716971245652345e-17,1.209689177178943e-16,2.3680833335926188e-11,1.8234387524213025e-12,4.585815301908414e-22,3.1342506714993057e-12,1.2283729703724742e-17,5.500363450025147e-15,4.598733362955403e-19,2.0676247950406107e-17,1.782051309555743e-16,2.1838662822570853e-11,5.091037266423789e-17,3.161627568859766e-17,3.4992599096117516e-11,5.2278050188510686e-14,1.1945613010898792e-16,1.2061938904281422e-13,1.1502614832847868e-11,3.7076824249693274e-11,6.912007887021295e-17,1.584776972180747e-17,9.445801413721262e-15,2.3705787427995804e-14,4.2419751458652223e-16,2.3328682854164033e-15,1.0230654519350572e-15,6.5164379155300406e-15,1.2333078894082028e-13,2.7969800835901367e-16,3.0644411975425806e-14,2.04557678048915e-20,2.0966492193937817e-15,4.756555443437413e-15,1.1672120518377294e-12,5.890171705415226e-13,1.5223668515382323e-19,2.626383489362591e-19,1.521215438500794e-14,3.3479572280871667e-15,1.453190900133159e-18,3.4060029136548462e-15,6.536814953227732e-19,2.0350290124370417e-14,8.122153123679698e-13,1.1189858345743865e-14,8.104298478068042e-16,2.160120150988625e-15,2.3333293847419e-13,3.614704102682662e-16,3.733680844966031e-13,8.377903884316574e-16,5.832697064049597e-13,9.932862637864609e-14,2.8331088586242004e-09,7.761685044682665e-11,7.37238334345535e-15,1.3412585401781574e-16,3.527238752630244e-17,1.3888079575252732e-09,1.3936405134742415e-16,4.536556894030319e-11,6.841051705154533e-13,1.446528747478526e-11,5.95592837271397e-07,7.93996049464063e-11,1.9940028770900356e-20,7.334570098624024e-15,3.9396024636983995e-11
